userID,itemID,prediction
16,2710,4.762298
16,2694,4.550541
16,2688,4.4816365
16,2605,4.3225045
16,2881,4.314852
16,2712,4.3100576
16,2541,4.2366724
16,2716,4.229967
17,589,6.4770436
17,2571,6.064883
17,2628,5.8185897
17,1210,5.6208963
17,1240,5.380373
17,2858,5.349725
17,3175,5.202597
17,110,4.8884125
17,1198,4.740194
17,1617,4.6853013
18,260,5.361859
18,1270,5.207546
18,356,5.203027
18,2571,5.0978394
18,780,5.034667
18,733,5.0279326
18,2628,4.9986787
18,480,4.894145
18,2406,4.872453
18,1198,4.8299546
19,260,8.942669
19,2858,8.80936
19,1580,8.406232
19,2716,8.341177
19,2571,8.033714
19,2762,7.738694
19,1127,7.433196
19,1240,7.0091786
19,2916,6.8972907
19,2396,6.785376
20,480,3.4649158
20,2571,3.4206765
20,260,3.1729543
20,1580,3.1588507
20,2628,3.1219814
20,2762,3.109924
20,1210,3.1077137
20,593,3.070032
20,3793,3.0559273
20,527,3.0298862
21,2683,2.420139
21,3114,2.3727608
21,2706,2.356355
21,2716,2.27718
21,3157,2.2729132
21,2396,2.229264
21,3175,2.226298
21,2987,2.2219102
21,1911,2.162859
21,2770,2.1244295
22,1270,6.193862
22,356,6.1662784
22,2571,6.0973487
22,1,5.9586987
22,589,5.8437843
22,260,5.5373983
22,733,5.5356603
22,1377,5.5278335
22,367,5.461201
22,788,5.3902154
23,1210,8.609734
23,1270,8.154252
23,1097,7.955818
23,1198,7.626312
23,110,7.426089
23,593,7.3077188
23,2028,7.202609
23,608,7.1810174
23,1584,7.1135035
23,1374,7.0928354
24,2396,6.3426905
24,34,6.1648393
24,356,6.122709
24,1,5.9101696
24,39,5.458405
24,593,5.4405985
24,357,5.426198
24,912,5.313871
24,1210,5.1980906
24,1259,5.1861205
25,2858,7.1044707
25,2571,7.037794
25,589,6.8588386
25,480,6.8397818
25,2762,6.4082217
25,3578,6.3941946
25,2916,6.1174297
25,1127,6.0695133
25,1240,5.7755527
25,1097,5.740651
26,597,6.056391
26,587,6.024843
26,141,5.7130747
26,1265,5.69237
26,2918,5.5388694
26,2671,5.430082
26,357,5.4160056
26,708,5.364015
26,1,5.24822
26,2302,5.1818953
27,858,3.3452525
27,750,3.2638788
27,1196,3.2217124
27,1252,3.1830657
27,1214,3.1793942
27,1284,3.1678295
27,1193,3.1555116
27,1221,3.0765924
27,969,2.940824
27,924,2.9168193
28,912,5.6129684
28,608,5.5421505
28,858,5.478074
28,1617,5.3892136
28,1221,4.976635
28,260,4.945429
28,296,4.8960757
28,1210,4.773489
28,908,4.767047
28,1213,4.7635517
29,1214,4.8642325
29,260,4.847908
29,969,4.381653
29,858,4.3363776
29,1953,4.2200603
29,1221,4.21977
29,1610,4.203257
29,1201,4.1924167
29,592,4.1695147
29,3702,4.0980554
30,593,3.483972
30,318,3.290293
30,2396,3.039219
30,1704,2.953295
30,858,2.8754377
30,1193,2.8552282
30,2599,2.8050635
30,2959,2.8002238
30,110,2.7235787
30,3006,2.7195835
31,1028,3.8315387
31,919,3.680275
31,914,3.598467
31,898,3.5333772
31,1282,3.4659195
31,1269,3.4421697
31,1136,3.43316
31,3421,3.421854
31,920,3.3985837
31,2081,3.3978093
32,2858,6.9805617
32,527,5.432169
32,593,5.326021
32,2997,5.281818
32,3481,5.1221
32,318,4.8607116
32,2028,4.8326497
32,296,4.7777004
32,110,4.773136
32,858,4.769571
33,858,7.8337126
33,593,7.4132204
33,1617,7.2615232
33,1270,7.2345877
33,608,7.2100224
33,1193,7.085737
33,750,7.055766
33,1219,7.023093
33,541,6.9353333
33,1097,6.670508
34,2716,5.1154547
34,356,4.881596
34,1265,4.7182713
34,1517,4.6782355
34,2355,4.5712667
34,2858,4.483112
34,1777,4.4381194
34,2706,4.434222
34,1784,4.4164085
34,3255,4.412126
35,920,5.2046013
35,1304,5.0859666
35,898,4.9698663
35,1307,4.897708
35,3363,4.8951087
35,899,4.853075
35,1234,4.7958465
35,1244,4.763093
35,3072,4.7550483
35,923,4.739215
36,1198,8.154843
36,2396,8.077747
36,2762,7.944538
36,593,7.845737
36,110,7.6660132
36,2628,7.5669413
36,1097,7.540753
36,1617,7.5079694
36,1265,7.2525887
36,318,7.2047048
37,356,4.1996903
37,2858,4.1145463
37,34,3.733446
37,1,3.7158053
37,1784,3.6765974
37,11,3.6748116
37,2291,3.6497002
37,539,3.6136642
37,3255,3.6110392
37,1393,3.5722702
38,2424,5.040435
38,11,4.858232
38,1569,4.610291
38,3255,4.5356503
38,597,4.4135656
38,1265,4.410139
38,356,4.3464003
38,708,4.265967
38,1784,4.250138
38,2396,4.153886
39,2599,4.780673
39,3408,4.6804943
39,3176,4.592081
39,2688,4.540268
39,2541,4.460283
39,2770,4.391535
39,2694,4.361753
39,2605,4.306383
39,2719,4.2445993
39,2707,4.19552
40,260,3.6003351
40,1374,3.561384
40,1240,3.4059737
40,1200,3.3174326
40,1214,3.2908678
40,1036,3.2635934
40,1304,3.2609928
40,1287,3.1398778
40,2916,3.0854533
40,3702,3.0852296
41,2858,4.716021
41,2997,3.7957323
41,3793,3.7232726
41,2396,3.6918628
41,2355,3.6183562
41,3408,3.5395546
41,3751,3.5209167
41,3114,3.4858632
41,2959,3.4286447
41,2599,3.3951323
42,260,9.621968
42,2916,9.556422
42,1196,9.521451
42,1240,9.213516
42,780,8.711208
42,1374,8.680224
42,1270,8.565722
42,1356,8.53156
42,2529,8.097656
42,1573,7.990841
43,2716,5.88256
43,2355,5.676392
43,1210,5.4459934
43,2997,5.4416423
43,2683,5.3292494
43,1270,5.226968
43,2987,5.175335
43,260,5.1713586
43,2959,4.938527
43,1198,4.902316
44,1210,6.027776
44,1580,5.970256
44,2858,5.645395
44,1214,5.422311
44,589,5.283026
44,1,5.174587
44,3114,4.934127
44,1387,4.815536
44,919,4.791081
44,1259,4.7693677
45,1307,5.99199
45,1569,5.9911547
45,1380,5.7287307
45,11,5.6195893
45,597,5.5219464
45,2080,5.508303
45,2081,5.387091
45,339,5.249234
45,1088,5.2281103
45,141,5.2154584
46,366,3.2600324
46,3499,3.112227
46,1971,3.0917013
46,1261,3.0839171
46,70,2.9993086
46,2455,2.9663641
46,1350,2.9607406
46,1342,2.9496531
46,3917,2.9384358
46,2003,2.924241
47,2858,3.9301505
47,1617,3.2388692
47,2396,3.2054536
47,912,3.1606982
47,2997,3.1511898
47,2762,3.1283908
47,296,3.05491
47,1213,2.9854035
47,50,2.9309118
47,2028,2.8564093
48,1270,9.999144
48,1210,9.817589
48,260,9.71428
48,1097,9.14152
48,2628,8.701536
48,588,8.648566
48,2000,8.462718
48,1240,8.327662
48,2916,8.226434
48,2716,8.173391
49,260,6.8119693
49,480,6.164716
49,1198,6.0405226
49,1240,5.9815626
49,1214,5.7907934
49,457,5.771251
49,1270,5.639564
49,110,5.6237345
49,1036,5.5685477
49,1097,5.5406218
50,3481,5.035901
50,3753,4.7288294
50,3897,4.5106263
50,3555,4.4601817
50,589,4.44646
50,3948,4.3877497
50,3624,4.381322
50,110,4.370152
50,3578,4.333717
50,3793,4.239275
51,2997,4.38277
51,3481,4.3409996
51,3408,4.3279476
51,2355,4.2163424
51,2706,4.1986547
51,3534,4.103877
51,223,4.08179
51,3510,3.9447582
51,3752,3.9082043
51,3948,3.8627448
52,589,6.7253075
52,2571,6.554198
52,2916,6.5147557
52,110,6.030166
52,377,5.5178847
52,349,5.5093613
52,1240,5.2959337
52,1527,5.2904124
52,1544,5.2867513
52,260,5.245451
53,2858,7.073654
53,1210,6.904362
53,1097,6.244661
53,608,6.158866
53,1198,6.0926604
53,527,6.059908
53,1617,6.0229726
53,110,6.00911
53,1387,5.681829
53,858,5.640409
54,1307,3.2127037
54,955,3.112505
54,1028,2.9393134
54,3363,2.9334006
54,2352,2.8798556
54,910,2.8701882
54,1234,2.8368783
54,914,2.8327377
54,2080,2.8243954
54,3526,2.8045483
55,858,3.8980834
55,1617,3.7386878
55,2028,3.7340598
55,2858,3.682324
55,1196,3.6352408
55,608,3.591636
55,1198,3.5604675
55,1221,3.534546
55,260,3.5085557
55,1214,3.481231
56,608,4.7005944
56,356,4.408173
56,1704,4.3869176
56,1265,4.337497
56,589,4.3259883
56,50,4.173096
56,1721,4.1655707
56,1580,4.1445494
56,1393,4.1257176
56,21,4.0944033
57,3481,5.496081
57,3578,5.2896123
57,589,5.2875066
57,3555,5.107889
57,3948,5.0679007
57,3897,5.03713
57,1580,4.9876194
57,260,4.952593
57,3354,4.8616056
57,110,4.8336873
58,1580,8.2707
58,1097,8.072117
58,2916,7.7823596
58,1200,7.525882
58,1617,7.0085
58,1197,6.9749928
58,1206,6.819497
58,593,6.818782
58,780,6.7755446
58,2640,6.727019
59,858,6.1265535
59,1252,5.736736
59,1196,5.576257
59,1221,5.483857
59,527,5.408919
59,1198,5.25054
59,1284,5.22351
59,1214,5.031961
59,1210,5.027363
59,1219,4.9419007
60,733,3.857184
60,2353,3.8015606
60,349,3.741829
60,1573,3.5933156
60,1370,3.5295055
60,377,3.4888985
60,3256,3.4747787
60,1552,3.4443343
60,292,3.427403
60,1608,3.4156663
61,3484,3.4284565
61,3510,3.2542167
61,3300,3.214805
61,3623,3.1641376
61,3409,3.1578393
61,3624,3.0803554
61,3717,3.0719166
61,3513,2.9994783
61,3177,2.9973307
61,3745,2.8860276
62,2406,6.3941736
62,919,6.26363
62,1265,6.250974
62,1234,6.127712
62,2352,6.1248555
62,1198,6.0509315
62,356,6.0152626
62,527,5.9906535
62,3448,5.9813514
62,1220,5.941203
63,2710,6.2861
63,2959,6.2473483
63,3408,6.016951
63,2396,5.8414693
63,2355,5.706181
63,3623,5.4807677
63,2605,5.312595
63,2763,5.1844754
63,3160,5.143419
63,3534,5.0430503
64,2710,1.6321977
64,3354,1.6250118
64,3160,1.614443
64,2762,1.6080842
64,3300,1.604485
64,3863,1.5548023
64,3535,1.5518798
64,2997,1.5403017
64,2722,1.494022
64,2959,1.4740127
65,110,7.5160418
65,589,7.372073
65,457,7.300578
65,1270,7.263887
65,2628,7.2296157
65,593,7.066235
65,2396,6.9926987
65,527,6.9581094
65,1,6.932363
65,1265,6.8919764
66,260,3.7866037
66,3114,3.6855118
66,1210,3.6535938
66,2396,3.5769198
66,1197,3.556055
66,1196,3.4766219
66,1270,3.473841
66,1198,3.4466505
66,2355,3.421403
66,919,3.3926225
67,912,4.9571567
67,527,4.689111
67,608,4.577339
67,1225,4.4492307
67,593,4.430964
67,858,4.3923683
67,296,4.2582
67,920,4.2343674
67,923,4.2157745
67,1193,4.192508
68,260,6.4663253
68,1196,6.2750764
68,1210,6.2081113
68,527,5.9869895
68,34,5.8874125
68,1259,5.8492665
68,919,5.8197827
68,1265,5.8164725
68,608,5.8104434
68,1097,5.7994876
69,608,4.781952
69,527,4.5601807
69,296,4.5086465
69,318,4.397842
69,1213,4.382079
69,50,4.24788
69,1358,4.0435886
69,1094,4.033338
69,2289,3.9527137
69,36,3.9409854
70,3005,4.6424413
70,2710,4.599606
70,2706,4.5254216
70,2881,4.4817805
70,2712,4.4149766
70,2762,4.3278155
70,2694,4.26875
70,1911,4.25456
70,2858,4.1568265
70,2699,4.1310863
71,2858,5.2836633
71,3578,5.1398087
71,3753,4.890751
71,3793,4.80277
71,3623,4.7770233
71,3408,4.7611356
71,2762,4.604359
71,2706,4.382674
71,3534,4.213062
71,3752,4.1520176
72,2396,4.084092
72,1265,4.0497413
72,527,3.9877431
72,2762,3.9479976
72,2291,3.9467661
72,1270,3.93294
72,2716,3.9086335
72,589,3.8340857
72,1617,3.8323143
72,110,3.8280373
73,2571,7.095192
73,589,7.093186
73,2628,6.6513124
73,260,6.108921
73,1356,6.0316544
73,1240,5.934285
73,3793,5.9163613
73,3527,5.4292817
73,1391,5.4133615
73,1610,5.4056396
74,527,3.6271913
74,912,3.5048568
74,2396,3.3371375
74,318,3.26127
74,1193,3.108628
74,1213,3.0810983
74,2997,3.0556536
74,923,2.9497297
74,1247,2.8521597
74,1225,2.8300824
75,2355,6.3469973
75,594,6.0704517
75,2078,5.98554
75,2096,5.735674
75,1688,5.584933
75,783,5.337025
75,3157,5.2377024
75,1282,5.2143044
75,2139,5.0115075
75,2161,4.965315
76,527,4.894751
76,608,4.825569
76,2028,4.7707276
76,1617,4.5416026
76,2997,4.4818783
76,110,4.4807563
76,296,4.453437
76,480,4.3101244
76,589,4.262886
76,50,4.2079053
77,2683,3.937084
77,2710,3.8980515
77,2688,3.7258282
77,1911,3.6568818
77,2719,3.4978576
77,2716,3.386628
77,2355,3.345999
77,2598,3.3130965
77,2605,3.1930153
77,2724,3.1817632
78,1307,5.255466
78,39,5.103056
78,356,5.0371604
78,1028,5.0041866
78,2424,4.98262
78,595,4.8258476
78,1569,4.733243
78,2858,4.701705
78,2324,4.622087
78,597,4.513914
79,2858,6.4614058
79,3578,5.25443
79,2762,5.177257
79,589,5.171663
79,480,5.1460443
79,2571,4.9146004
79,110,4.884065
79,2028,4.847143
79,2997,4.8075237
79,1617,4.7927513
80,2858,4.3340807
80,1580,4.2637568
80,260,4.247079
80,1270,4.178802
80,1196,4.0909834
80,2396,3.9818745
80,480,3.9394279
80,1197,3.9303265
80,34,3.9250512
80,588,3.9213538
81,858,5.316567
81,541,4.744166
81,1193,4.392952
81,1219,4.190443
81,1204,4.1405416
81,913,4.1012053
81,923,4.0905075
81,908,4.045034
81,1233,4.0100384
81,1250,3.9165564
82,110,5.475624
82,480,5.4664083
82,2028,5.3600507
82,2916,4.9665127
82,2628,4.8748536
82,1210,4.82171
82,733,4.770146
82,318,4.7294216
82,260,4.6540194
82,377,4.552303
83,1580,5.2068586
83,1210,5.070515
83,2706,4.9329677
83,3793,4.7516923
83,480,4.7473216
83,2571,4.6682677
83,356,4.652932
83,3623,4.624953
83,1197,4.5236855
83,2701,4.5175986
84,589,4.286124
84,2916,4.208313
84,1270,4.116341
84,1036,4.0814986
84,593,4.016192
84,858,4.008663
84,608,3.9685445
84,1580,3.9349184
84,1617,3.9213057
84,1097,3.9028249
85,3510,3.964019
85,3753,3.9428835
85,3534,3.89251
85,3752,3.7231872
85,3623,3.6761124
85,3481,3.578613
85,3285,3.5130134
85,3160,3.486194
85,3354,3.450905
85,3948,3.3865576
86,588,3.218417
86,2355,3.1457672
86,3114,2.843554
86,595,2.8164961
86,1580,2.7956793
86,1566,2.793949
86,2628,2.7400656
86,736,2.7068226
86,480,2.704455
86,356,2.6616645
87,2916,4.2673507
87,457,4.1229663
87,349,4.1124234
87,1573,4.0888753
87,780,4.0415945
87,589,3.9966407
87,1610,3.9919314
87,2353,3.9197156
87,1370,3.8686674
87,3256,3.8139265
88,593,5.7413445
88,1617,5.5535994
88,1196,5.433319
88,260,5.3218613
88,296,5.2274365
88,1210,5.20994
88,318,5.158615
88,2396,5.123289
88,1270,4.9706545
88,1213,4.9246063
89,589,3.3753705
89,110,3.1646314
89,480,3.1525676
89,1580,3.0325546
89,260,2.8272562
89,2571,2.811692
89,1196,2.7727602
89,608,2.7607968
89,593,2.624356
89,457,2.6173637
90,2571,6.791563
90,589,6.5126595
90,480,6.3632064
90,733,6.2627006
90,593,6.131516
90,1573,6.0942144
90,2916,6.044625
90,356,5.97969
90,296,5.9561186
90,2628,5.932262
91,1270,4.6796966
91,1196,4.389769
91,1225,4.374536
91,919,4.3364196
91,1136,4.308895
91,2858,4.276087
91,527,4.2521906
91,260,4.2140737
91,34,4.2080727
91,1304,4.2069173
92,2628,6.561874
92,3175,6.509459
92,1,6.30764
92,1210,6.287792
92,260,5.9424024
92,364,5.9402637
92,2706,5.902371
92,2701,5.6692376
92,1566,5.5912886
92,3157,5.5026307
93,1356,7.003028
93,1374,6.7861295
93,1527,6.666561
93,3527,6.412679
93,316,6.359852
93,1376,6.289839
93,1917,6.275905
93,1291,6.256304
93,1127,6.106085
93,2985,6.065436
94,1214,3.497194
94,1219,3.035267
94,541,2.995688
94,2901,2.8611238
94,1333,2.7980494
94,1387,2.7953978
94,2664,2.7714865
94,260,2.7652395
94,750,2.7620468
94,1196,2.761245
95,2858,5.6619196
95,296,5.325468
95,527,5.2174444
95,733,4.986773
95,21,4.9685793
95,50,4.9503794
95,1617,4.9306345
95,1704,4.9006405
95,1573,4.8306556
95,356,4.813114
96,2858,6.2821827
96,1210,5.5506253
96,593,5.452756
96,1198,5.2860813
96,2028,5.248562
96,480,5.1811857
96,110,5.0256166
96,318,5.006709
96,858,4.9824815
96,1580,4.8872867
97,1252,5.259921
97,750,4.9811764
97,1230,4.978044
97,1304,4.917257
97,3334,4.9029655
97,1267,4.802409
97,903,4.7321963
97,1276,4.6721306
97,1247,4.6555214
97,899,4.5520535
98,480,3.134885
98,589,2.9314296
98,1580,2.902241
98,2858,2.8028748
98,110,2.7933507
98,3753,2.6681144
98,260,2.649787
98,2571,2.636804
98,3555,2.6282947
98,1198,2.6210933
99,2997,5.484228
99,3751,5.400711
99,3578,5.3407707
99,3481,5.32786
99,2355,5.263348
99,356,5.107015
99,480,5.0582724
99,1210,5.010398
99,2959,5.0033073
99,1580,4.8705063
100,589,5.5378547
100,1196,5.467715
100,1214,5.346726
100,2916,5.319537
100,1240,5.247313
100,1374,4.759864
100,1036,4.587397
100,2529,4.521512
100,3527,4.5077434
100,457,4.4813504
101,2916,5.9584837
101,780,5.7494345
101,1573,5.5756087
101,349,5.272943
101,733,5.2672358
101,1527,5.0135937
101,1610,4.9343834
101,1917,4.9135194
101,1370,4.8761163
101,480,4.7976933
102,2858,7.29088
102,2762,5.911386
102,527,5.109724
102,1210,5.1091204
102,3114,5.061882
102,2716,4.9778676
102,858,4.9582357
102,2706,4.9076085
102,913,4.894541
102,1193,4.893096
103,780,5.09078
103,2628,4.8437943
103,3793,4.7904143
103,457,4.5074334
103,1676,4.4285665
103,316,4.2038126
103,1608,4.1729174
103,377,4.1696596
103,3623,4.0926776
103,3256,4.0038595
104,2762,4.6487455
104,2712,4.4810777
104,3408,4.2332377
104,3176,4.1176095
104,2605,4.0899034
104,2355,4.0260253
104,2987,4.0120716
104,1127,3.9834409
104,913,3.977152
104,2719,3.958403
105,589,5.0241575
105,480,4.7045665
105,2916,4.5013666
105,110,4.452673
105,1214,4.3521647
105,1240,4.33265
105,1036,4.275253
105,1198,4.2624264
105,1610,4.1175666
105,1210,4.1025167
106,2858,4.3509393
106,527,4.037237
106,912,3.9341486
106,593,3.8627522
106,1259,3.6972046
106,318,3.6452649
106,1617,3.6102915
106,296,3.605966
106,2291,3.5406833
106,34,3.5246828
107,1214,5.509031
107,1196,5.4313383
107,1304,5.4184804
107,858,5.3218184
107,1252,5.1226325
107,1221,4.9191585
107,904,4.8472223
107,1267,4.7808504
107,903,4.776939
107,1953,4.6820917
108,480,3.4053688
108,3753,3.2613425
108,3481,3.2559593
108,3624,3.0909636
108,1580,3.0253637
108,3793,2.99645
108,589,2.9916487
108,1035,2.9588242
108,3510,2.9444005
108,110,2.8966725
109,1210,5.0445
109,1197,4.756812
109,2080,4.6757445
109,1214,4.591407
109,969,4.4552417
109,920,4.384997
109,2078,4.30785
109,1374,4.2740827
109,2096,4.2253504
109,914,4.216466
110,3753,5.320984
110,110,5.1900296
110,480,5.102112
110,2028,4.9329295
110,589,4.870943
110,3408,4.8246098
110,2762,4.8046083
110,2571,4.7074127
110,3755,4.620349
110,3793,4.610265
111,2858,7.131393
111,2396,6.599859
111,1393,6.3944583
111,1265,6.2698736
111,527,6.1921577
111,1704,6.1409426
111,1721,6.1197677
111,39,5.97644
111,34,5.9492035
111,608,5.859426
112,919,4.17011
112,2087,3.911263
112,1028,3.8466973
112,1029,3.8182032
112,260,3.8020287
112,914,3.800929
112,1304,3.793427
112,920,3.789418
112,969,3.7173433
112,912,3.6534445
113,3300,4.781111
113,110,4.5352206
113,3578,4.4018655
113,2628,4.3831353
113,2858,4.231014
113,3535,4.2131915
113,3510,4.097163
113,3755,4.087667
113,260,4.0628953
113,3863,4.0435553
114,594,6.5791097
114,2355,6.3022127
114,3114,6.176467
114,1270,5.7541437
114,1022,5.6456304
114,1907,5.4890113
114,1197,5.4845657
114,1210,5.467933
114,1097,5.413796
114,2987,5.2247443
115,3624,3.69755
115,3535,3.646346
115,589,3.3373866
115,480,3.3318725
115,3897,3.264183
115,3753,3.2096643
115,3484,3.050394
115,3917,3.0133443
115,1249,3.001955
115,3755,2.9822211
116,2858,5.8926024
116,3578,5.1623783
116,2762,5.1266384
116,480,5.0625467
116,1580,5.0170116
116,1210,4.9663415
116,2628,4.928719
116,2571,4.927284
116,260,4.921107
116,3175,4.8555207
117,260,8.5326185
117,1214,8.183869
117,1210,7.8774343
117,1240,7.512272
117,1374,7.141886
117,2640,6.7647786
117,2529,6.5622883
117,2657,6.5033927
117,541,6.2672005
117,3793,6.2023034
118,260,8.90339
118,1210,8.646655
118,1198,8.257714
118,480,8.116017
118,1097,7.7693944
118,457,7.548918
118,2028,7.5196266
118,780,7.284076
118,1214,7.281467
118,1610,7.1393533
119,2724,4.0792875
119,1911,3.858212
119,2394,3.855599
119,594,3.7148492
119,2078,3.7041986
119,1566,3.6271822
119,2396,3.516362
119,2081,3.504344
119,1688,3.4850674
119,3159,3.4694555
120,912,3.5037336
120,2396,3.4528348
120,34,3.3983705
120,1265,3.3388433
120,1270,3.3209116
120,1259,3.2816393
120,1617,3.2799947
120,1,3.1993427
120,919,3.1957893
120,2997,3.1480744
121,589,5.2203584
121,3793,4.957931
121,2916,4.8882723
121,480,4.76753
121,1240,4.584191
121,1200,4.5837264
121,1210,4.4928374
121,780,4.414474
121,2288,4.220393
121,2529,4.1309724
122,260,5.6831183
122,1210,5.627207
122,589,5.4695845
122,1196,5.364426
122,2916,5.3436036
122,780,5.088396
122,1270,4.9875274
122,1127,4.967145
122,3793,4.865816
122,110,4.8344316
123,1198,5.7521954
123,858,5.466909
123,2858,5.3351197
123,1214,5.1193795
123,1240,5.0154977
123,592,4.906682
123,1304,4.8963785
123,457,4.864468
123,2406,4.781134
123,356,4.718366
124,608,4.9578166
124,593,4.825073
124,296,4.7453938
124,318,4.693742
124,1704,4.480495
124,1617,4.212993
124,1265,4.135188
124,50,4.114607
124,2396,4.028844
124,2028,3.946011
125,2028,5.34284
125,589,5.2916985
125,110,5.0970235
125,260,5.030741
125,457,5.0202017
125,2571,5.013384
125,1198,4.9481688
125,593,4.900782
125,1196,4.889894
125,1617,4.8469863
126,2858,4.0082073
126,527,3.9106152
126,608,3.8496814
126,318,3.5051432
126,1617,3.479073
126,593,3.4748247
126,296,3.4728265
126,1704,3.3044457
126,2028,3.304048
126,1213,3.2633965
127,589,6.390783
127,1617,5.267621
127,3753,5.2190146
127,3481,5.000646
127,1580,4.980462
127,2628,4.8336215
127,1249,4.6391606
127,1673,4.6343417
127,3160,4.6118875
127,1573,4.5946717
128,260,3.9522355
128,1196,3.737074
128,912,3.5342162
128,480,3.5038571
128,858,3.4736612
128,1198,3.405083
128,969,3.4005444
128,1214,3.3631628
128,1193,3.3435578
128,919,3.303916
129,2916,6.2628264
129,589,6.1869526
129,457,5.880187
129,480,5.6034503
129,780,5.562136
129,1196,5.558724
129,1610,5.485977
129,1036,5.391104
129,110,5.374892
129,2628,5.3528695
130,1374,6.3956566
130,780,6.3402896
130,2628,6.2731276
130,1573,5.973507
130,1544,5.890585
130,1676,5.874541
130,1097,5.8561277
130,1376,5.7069016
130,1270,5.6749654
130,541,5.596012
131,2858,6.315831
131,527,6.0026617
131,1213,5.420995
131,34,5.2771506
131,1704,5.187391
131,1265,5.144749
131,1673,4.758063
131,36,4.7220736
131,2028,4.6460323
131,1225,4.620091
132,1270,4.7559233
132,2918,4.392237
132,2174,4.388783
132,2746,4.192646
132,1580,4.1888857
132,2716,4.153235
132,588,4.1454873
132,1307,4.102885
132,3253,4.0381737
132,356,4.024983
133,593,8.114752
133,318,8.059363
133,3408,7.8813004
133,608,7.805331
133,1704,7.5407715
133,1265,7.4499307
133,2706,7.234545
133,110,7.233076
133,1784,7.2150826
133,3578,7.2065816
134,1580,7.178495
134,1573,6.689363
134,1917,5.831115
134,1210,5.6978745
134,1610,5.6119
134,349,5.5695567
134,165,5.549725
134,1552,5.5461063
134,2858,5.524981
134,316,5.50811
135,2683,5.9306135
135,2712,5.3280473
135,2605,5.314052
135,3005,5.2961698
135,1911,5.157803
135,2719,5.0137362
135,2997,4.9453545
135,2699,4.879232
135,3081,4.811059
135,3408,4.7657523
136,2716,5.72912
136,2396,5.643654
136,34,5.636569
136,1580,5.5504694
136,1259,5.3438783
136,2918,5.3032517
136,527,5.284772
136,2791,5.265794
136,593,5.1988306
136,1968,5.172727
137,2858,8.7839985
137,2571,8.030208
137,1210,7.6309576
