userID,itemID,prediction
36,110,6.41347
36,2396,6.1968374
36,2997,6.138885
36,318,6.0209208
37,2858,5.955837
37,2396,5.664745
37,2355,5.5280404
37,1,5.383588
37,3114,5.3403378
37,588,5.3135757
37,356,5.159838
37,34,5.067128
37,1784,4.7103076
37,2997,4.6984954
38,11,6.2050123
38,2424,6.0825615
38,1784,6.034765
38,597,5.986133
38,588,5.9415708
38,3255,5.8441477
38,1265,5.6772137
38,1569,5.6526933
38,708,5.486448
38,356,5.2527595
39,2683,6.4642816
39,3408,5.8571777
39,2770,5.7251115
39,2599,5.6362166
39,3578,5.6077237
39,3176,5.600728
39,2688,5.563104
39,2694,5.443999
39,2881,5.336726
39,2987,5.195565
40,260,5.969536
40,1240,5.602309
40,1200,5.1229606
40,1097,5.1182346
40,1214,5.07274
40,1374,5.0418687
40,1270,5.0365276
40,1580,4.971262
40,1304,4.896147
40,589,4.8745017
41,2858,5.2761974
41,2355,4.5477786
41,2997,4.527779
41,2396,4.3972445
41,2683,4.2961917
41,3176,4.2661333
41,2706,4.2494946
41,3408,4.1316676
41,2959,4.0804133
41,3114,4.04442
42,1240,8.417966
42,260,8.281586
42,1196,7.942973
42,2916,7.9086056
42,1374,7.427892
42,1356,7.0540895
42,2529,6.8681
42,1270,6.715427
42,780,6.633943
42,1676,6.4955587
43,2683,5.011703
43,2355,4.5294595
43,2770,4.399919
43,2694,4.348174
43,2710,4.324685
43,2688,4.2357826
43,2997,4.2302113
43,2881,4.179862
43,3623,4.13117
43,3176,4.10205
44,1210,5.455435
44,1580,4.8360715
44,1214,4.4003854
44,2054,4.349519
44,589,4.1851783
44,2355,4.1742244
44,2791,4.1221986
44,919,4.113799
44,1376,4.105951
44,1200,4.080302
45,1307,5.6994467
45,1569,5.574528
45,597,5.5470314
45,2080,5.446043
45,838,5.4428
45,1380,5.4424496
45,1777,5.4002595
45,11,5.3278637
45,2081,5.2776375
45,1088,5.239659
46,1971,3.745625
46,2279,3.4638422
46,1342,3.4380941
46,366,3.3999376
46,70,3.1480958
46,1261,3.117552
46,724,3.0225084
46,3476,3.0167148
46,188,2.9644246
46,2338,2.9564369
47,608,5.0351005
47,2028,4.889587
47,296,4.85871
47,1617,4.8379703
47,2858,4.7870336
47,2396,4.774185
47,912,4.709515
47,1225,4.515868
47,1094,4.5130734
47,1265,4.458958
48,1210,9.674148
48,260,8.860816
48,2628,8.857777
48,2916,8.287582
48,1097,8.233047
48,1270,8.144743
48,1240,7.6800523
48,588,7.6218634
48,2000,7.337945
48,1610,7.3342977
49,260,7.638213
49,1240,7.028278
49,480,7.0179744
49,1198,6.930694
49,110,6.792613
49,1214,6.5728927
49,1617,6.5704465
49,593,6.4400706
49,457,6.2950406
49,1610,6.2737074
50,3753,6.0599856
50,3481,5.8263683
50,3578,5.641478
50,3897,5.556963
50,3948,5.510498
50,3160,5.3721595
50,3484,5.31063
50,3624,5.2412915
50,3793,5.24009
50,3555,5.1949544
51,2706,4.012601
51,2683,3.9592311
51,2997,3.9276147
51,3408,3.8589208
51,2355,3.850559
51,223,3.8263888
51,3481,3.682242
51,3534,3.5739996
51,2770,3.5717762
51,2694,3.537242
52,589,5.1810117
52,2571,5.1082125
52,110,4.847353
52,2916,4.7852836
52,474,4.3575125
52,3578,4.3462305
52,377,4.2763667
52,2858,4.2599483
52,1617,4.2552223
52,50,4.146835
53,2858,4.938055
53,1210,4.8606477
53,608,4.5678134
53,1617,4.554244
53,527,4.528712
53,110,4.5195026
53,1265,4.445084
53,1,4.392887
53,377,4.3608446
53,380,4.252939
54,1244,3.7017534
54,910,3.5401564
54,1304,3.4895213
54,955,3.3898547
54,899,3.3867085
54,908,3.384413
54,3363,3.3616285
54,1294,3.355274
54,1028,3.3020425
54,951,3.2722733
55,1196,4.392202
55,608,4.3458133
55,1198,4.3266244
55,858,4.2887263
55,1617,4.2477894
55,260,4.197028
55,541,4.119472
55,2028,3.9947536
55,1210,3.989603
55,1304,3.9874744
56,1704,4.3700686
56,1393,4.3336678
56,1784,4.275525
56,356,4.0686874
56,1265,4.0584536
56,377,3.990933
56,608,3.982199
56,50,3.9138045
56,733,3.8935277
56,21,3.8874204
57,2858,6.324826
57,3481,5.846768
57,3578,5.213136
57,3535,5.199732
57,3948,5.188153
57,3897,5.141834
57,3409,4.992082
57,3354,4.985366
57,3863,4.890504
57,3555,4.7278585
58,2916,8.819575
58,1200,8.778229
58,1580,8.572507
58,1097,8.463479
58,1617,8.084919
58,593,8.046156
58,1197,7.809726
58,608,7.752983
58,1206,7.391851
58,780,7.165359
59,1252,5.4727836
59,1284,5.280153
59,858,5.1472235
59,1256,4.954365
59,1254,4.7637076
59,1952,4.728536
59,1221,4.727514
59,1248,4.709934
59,1198,4.6447825
59,2186,4.57964
60,733,4.562907
60,2353,4.3743706
60,1370,4.3384523
60,377,4.307511
60,292,4.1899366
60,1552,4.1687512
60,1573,4.1387415
60,2916,4.112464
60,2571,4.0824623
60,1597,4.041538
61,3484,5.3817954
61,3409,5.110826
61,3717,4.685723
61,3623,4.6689935
61,3510,4.6474385
61,3534,4.44124
61,3513,4.408913
61,3798,4.3313107
61,3565,4.326566
61,3354,4.2370787
62,1198,6.4797387
62,1265,6.3373213
62,2000,6.324142
62,356,6.2555075
62,527,6.172317
62,1210,6.103855
62,1097,6.0292053
62,2406,6.000011
62,1394,5.9794335
62,1234,5.9763722
63,2710,6.838427
63,2355,6.467908
63,2959,6.3369675
63,2396,6.28331
63,3408,6.1928077
63,1127,5.7514014
63,2395,5.744902
63,3623,5.7386227
63,2605,5.6889005
63,2336,5.682903
64,2762,3.4230824
64,2571,3.3483877
64,2028,3.3300865
64,589,3.2402759
64,2997,3.2318254
64,3623,3.198563
64,2959,3.1775627
64,110,3.1422372
64,2628,3.1312947
64,593,3.0829654
65,110,7.969979
65,593,7.775498
65,527,7.680982
65,2396,7.660943
65,2628,7.5269437
65,589,7.521173
65,318,7.375775
65,1197,7.3554206
65,1265,7.231423
65,457,7.2128134
66,1210,4.034181
66,1270,3.9306219
66,1259,3.831523
66,1035,3.8307521
66,1197,3.8065374
66,588,3.7305887
66,1580,3.7221122
66,1307,3.6847436
66,3751,3.6830504
66,3450,3.652297
67,1617,4.147196
67,608,4.1131625
67,912,4.0374184
67,858,3.9594467
67,593,3.9337397
67,1225,3.8951108
67,296,3.8539011
67,527,3.8474724
67,1304,3.79775
67,923,3.7462394
68,608,5.1164265
68,1617,4.9081492
68,1259,4.8734083
68,858,4.826092
68,1196,4.798485
68,1193,4.7270203
68,260,4.7144723
68,593,4.6799693
68,912,4.669767
68,1210,4.628375
69,296,5.007377
69,608,4.8709373
69,318,4.777538
69,1617,4.665188
69,1213,4.631516
69,1094,4.5934367
69,527,4.589418
69,50,4.396013
69,36,4.196491
69,1393,4.1318974
70,2710,4.873935
70,2762,4.6788673
70,2706,4.6780868
70,3005,4.651157
70,2881,4.6307745
70,2858,4.4859
70,2712,4.3751273
70,1911,4.37383
70,2694,4.3137236
70,2707,4.2293277
71,2858,7.2685356
71,3578,6.3247356
71,2762,6.0441885
71,3408,5.69269
71,1210,5.639883
71,3623,5.5477495
71,3753,5.5310836
71,2028,5.5264087
71,3793,5.39933
71,110,5.3858256
72,527,5.028424
72,318,5.0153155
72,1617,4.965854
72,296,4.77037
72,1265,4.43287
72,2396,4.395635
72,1704,4.315796
72,2762,4.1243258
72,2997,4.119268
72,1259,4.108334
73,589,6.437314
73,2628,6.2721243
73,2571,6.20462
73,1240,5.6688976
73,1356,5.6421995
73,1200,5.5274158
73,260,5.441125
73,3527,5.263827
73,1391,5.2251368
73,1610,5.1525574
74,2997,4.647517
74,527,4.4407864
74,2396,4.316776
74,318,4.1625504
74,1193,4.157028
74,912,4.055791
74,2599,4.038523
74,2762,4.020909
74,908,3.9369116
74,2028,3.8145425
75,2078,6.3885813
75,2355,6.248169
75,1029,5.934823
75,783,5.807748
75,2096,5.7681694
75,594,5.6216097
75,1282,5.352035
75,1367,5.1400785
75,2139,5.055993
75,1688,5.0146956
76,2028,5.5518303
76,1617,5.5106072
76,527,5.4693775
76,608,5.3243213
76,296,5.2174816
76,2997,5.212557
76,110,5.056647
76,50,4.960064
76,3481,4.5534143
76,2599,4.5021176
77,2683,5.472441
77,2710,5.205304
77,2355,5.0495467
77,2716,4.7368693
77,2688,4.556972
77,223,4.437865
77,3176,4.3819003
77,1911,4.3324895
77,2987,4.3176064
77,3114,4.270696
78,838,4.9634767
78,497,4.794759
78,1307,4.747865
78,17,4.556803
78,1028,4.521058
78,2078,4.511096
78,595,4.5079517
78,39,4.4494805
78,1188,4.2952147
78,2424,4.2689986
79,2858,4.481062
79,589,4.4492383
79,1617,4.2743735
79,2571,4.1803904
79,3578,4.1618986
79,2028,4.0961504
79,480,3.9898837
79,110,3.9598963
79,260,3.8234093
79,593,3.7394679
80,2396,6.0406694
80,2858,6.03859
80,1580,5.7271595
80,1721,5.643048
80,588,5.619996
80,1393,5.583726
80,1784,5.464769
80,1197,5.4525046
80,34,5.3198857
80,2571,5.3091364
81,858,5.6866837
81,1193,5.2556167
81,541,5.1860127
81,608,5.061694
81,913,4.919621
81,923,4.9037776
81,1248,4.780364
81,903,4.714823
81,1244,4.5722656
81,2019,4.53799
82,2028,4.7537484
82,110,4.5342555
82,318,4.420476
82,1704,4.0869117
82,480,4.0656104
82,2396,4.064245
82,2997,4.02149
82,1210,3.9089906
82,2959,3.9033642
82,2628,3.8847692
83,2706,5.619756
83,2881,5.4243417
83,2688,5.338755
83,2694,5.2976155
83,3623,5.2900815
83,1911,5.2504888
83,1210,5.1473236
83,2701,5.1462383
83,2605,5.0969276
83,2770,4.9892893
84,608,3.78955
84,589,3.7753453
84,593,3.7721937
84,356,3.7074168
84,527,3.7000248
84,1617,3.659422
84,296,3.651416
84,1580,3.6175964
84,2858,3.5827181
84,858,3.5541265
85,3753,4.353768
85,3484,4.133365
85,3623,4.063243
85,3510,4.039215
85,3752,3.9409878
85,3798,3.767492
85,3717,3.7483132
85,3534,3.7409596
85,3354,3.6438463
85,3513,3.593271
86,2355,4.5741982
86,3114,3.9720752
86,1580,3.8632884
86,2858,3.851468
86,2628,3.8182983
86,1197,3.7488189
86,588,3.69167
86,2683,3.6113029
86,2716,3.589008
86,1097,3.5014582
87,2916,4.047789
87,589,3.9368627
87,1610,3.893579
87,457,3.8157444
87,1573,3.6794138
87,1676,3.6166794
87,2353,3.5983663
87,349,3.5705426
87,3256,3.5454626
87,474,3.493589
88,1304,5.7562923
88,1196,5.7300587
88,260,5.7242036
88,1210,5.480177
88,2858,5.4740934
88,1617,5.3892627
88,1270,5.3212495
88,593,5.178744
88,750,5.098416
88,1247,5.028189
89,589,2.2167063
89,110,2.1166878
89,858,1.9765542
89,608,1.9726012
89,480,1.958135
89,2571,1.9565729
89,1196,1.954007
89,457,1.8946747
89,1240,1.8772159
89,1198,1.865596
90,2571,6.945912
90,589,6.7194333
90,593,6.6306252
90,2628,6.5637794
90,356,6.561195
90,480,6.5309
90,1210,6.528582
90,1617,6.3433223
90,296,6.287879
90,733,6.2088275
91,608,4.955136
91,858,4.901766
91,1617,4.8567986
91,2858,4.813239
91,908,4.7136135
91,593,4.6714272
91,1196,4.668611
91,1198,4.6587863
91,1304,4.640447
91,1193,4.584634
92,1210,7.246555
92,2628,7.0338097
92,3175,6.4886427
92,364,6.4244995
92,260,6.1076527
92,1,5.926089
92,2706,5.8769383
92,1566,5.818909
92,673,5.610476
92,2701,5.597305
93,316,7.219585
93,1356,7.13478
93,1527,6.900217
93,1376,6.709863
93,2985,6.7064075
93,2393,6.700288
93,2353,6.6290045
93,1917,6.5388994
93,3527,6.4670076
93,1291,6.3982525
94,1214,3.068887
94,1997,2.9734197
94,1219,2.95286
94,1982,2.9510295
94,1258,2.909403
94,1350,2.8456373
94,1345,2.8433897
94,2160,2.8356624
94,2901,2.8294954
94,2657,2.820838
95,296,6.2276187
95,1617,6.002642
95,527,5.829299
95,110,5.804902
95,50,5.79008
95,2858,5.7730145
95,1704,5.5793505
95,733,5.5167294
95,1210,5.372148
95,356,5.366536
96,2858,7.922721
96,2028,6.799672
96,1210,6.7870455
96,593,6.629872
96,318,6.375923
96,110,6.143912
96,1198,5.9905767
96,480,5.788947
96,858,5.7804837
96,2628,5.696244
97,1230,5.941371
97,1252,5.475888
97,2300,5.2901297
97,903,5.2180433
97,899,5.162763
97,951,5.1062427
97,3334,4.987722
97,1304,4.9548793
97,1267,4.935212
97,750,4.8758664
98,589,3.563018
98,3753,3.4319534
98,110,3.3417563
98,3555,3.267283
98,3755,3.2101133
98,480,3.1726336
98,260,3.1562753
98,3793,3.083336
98,1240,3.0551376
98,1196,3.0249076
99,2997,6.132592
99,3578,6.0656676
99,3481,5.9388514
99,3751,5.608986
99,593,5.5428114
99,1210,5.5018067
99,2355,5.443074
99,3160,5.2926917
99,1617,5.2560053
99,608,5.2162294
100,1240,6.0543237
100,1196,5.8040557
100,589,5.795772
100,2916,5.7263374
100,2028,5.5101085
100,1036,5.377081
100,1610,5.3594365
100,457,5.3110466
100,1214,5.2696414
100,858,5.2265615
101,2916,7.008043
101,1210,6.98278
101,260,6.715631
101,480,6.484152
101,780,6.4466643
101,1610,6.285019
101,1198,6.2403736
101,1200,6.1153164
101,733,6.0586095
101,1291,6.0019984
102,2858,8.669658
102,1210,7.6455817
102,2762,7.4258246
102,2716,7.3630433
102,260,7.20107
102,3114,6.742616
102,1196,6.4822426
102,1193,6.4806666
102,1197,6.455355
102,1198,6.366298
103,2628,6.19832
103,780,5.777622
103,1676,5.7490063
103,316,5.488959
103,1210,5.280473
103,2617,5.0563555
103,260,4.999224
103,377,4.9846835
103,1372,4.958321
103,2393,4.90197
104,2881,4.423188
104,3408,4.4101367
104,2762,4.3874335
104,2355,4.347166
104,2712,4.2309656
104,2605,4.190405
104,2598,4.1288285
104,2694,4.111655
104,3176,4.056366
104,2987,4.020081
105,589,5.922451
105,1240,5.5483246
105,2916,5.3282943
105,110,5.2652593
105,1210,5.1473584
105,480,5.1136675
105,1198,5.069231
105,1200,5.056129
105,1036,4.980929
105,1214,4.9798317
106,356,4.2638693
106,34,4.2329173
106,1393,4.221801
106,318,4.089923
106,2858,4.073756
106,1784,4.0037684
106,527,3.9196334
106,1,3.9194746
106,11,3.8721797
106,17,3.870675
107,858,7.481411
107,912,7.2835817
107,1304,7.263831
107,908,7.2334633
107,1196,7.081107
107,1252,6.938956
107,1230,6.870786
107,1221,6.819955
107,1210,6.616076
107,1214,6.5737615
108,3481,4.9355464
108,3753,4.448645
108,3897,4.39522
108,3160,4.3361845
108,589,4.332422
108,480,4.2424235
108,3751,4.210781
108,110,4.1747785
108,3535,4.163387
108,1210,4.1515117
109,1210,5.5112553
109,1214,4.9456224
109,1197,4.9440074
109,2657,4.783669
109,2080,4.714071
109,2087,4.6940317
109,1019,4.562457
109,899,4.562241
109,969,4.5526147
109,1032,4.5329657
110,589,4.734033
110,110,4.5934973
110,2571,4.455026
110,2028,4.376164
110,480,4.2464128
110,1580,4.1748447
110,3753,4.1296883
110,593,3.983429
110,3793,3.953936
110,3624,3.8571515
111,2858,6.872305
111,296,6.4561343
111,1704,6.318458
111,527,6.291258
111,608,6.1825604
111,2396,6.145638
111,1617,6.1239367
111,1393,6.062902
111,1213,5.734467
111,1265,5.652642
112,899,3.1619241
112,919,3.1575894
112,2565,3.036345
112,1028,3.0023963
112,2087,2.969025
112,1029,2.9474242
112,2300,2.8528173
112,914,2.8299546
112,2018,2.7651968
112,1230,2.7542155
113,3578,5.374078
113,2628,5.0689273
113,1210,5.048254
113,2858,5.029687
113,260,4.891736
113,3755,4.82023
113,3300,4.6935263
113,110,4.654216
113,3623,4.465461
113,1196,4.4556255
114,2355,8.141673
114,3114,7.6546817
114,1210,7.075825
114,594,7.041182
114,1022,6.9820604
114,1097,6.794078
114,1197,6.554299
114,1907,6.3524375
114,1270,6.1774373
114,2987,6.1729565
115,3753,4.3572817
115,3624,4.2205687
115,3354,4.2093844
115,589,4.0577044
115,480,4.0172844
115,1580,3.993647
115,3897,3.9577506
115,3755,3.8831627
115,1210,3.7863815
115,3160,3.7791302
116,2858,7.5660853
116,1210,7.3669095
116,2628,7.010816
116,2762,6.8469377
116,2355,6.8167534
116,3578,6.8074846
116,260,6.7189507
116,3175,6.570986
116,2716,6.5051208
116,1580,6.4728665
117,1214,6.8991685
117,260,6.815307
117,2916,6.8096676
117,1240,6.6172833
117,1210,6.611052
117,1374,5.8761663
117,2657,5.785611
117,1320,5.7169394
117,2529,5.6492667
117,2640,5.520232
118,260,7.523182
118,1210,7.5092626
118,1198,7.082127
118,1200,6.6412024
118,480,6.497019
118,1214,6.379351
118,1097,6.2293425
118,2028,6.06545
118,1610,5.867113
118,780,5.8331265
119,2081,4.3321614
119,2080,4.315837
119,2078,4.1532717
119,1566,4.0836186
119,2724,4.046383
119,2394,4.007937
119,48,3.9644482
119,596,3.8262072
119,1029,3.8205135
119,594,3.7794027
120,1617,4.746856
120,908,4.421866
120,912,4.392661
120,1210,4.2667065
120,2028,4.261388
120,2396,4.071688
120,1230,4.0484686
120,1270,3.9992332
120,1259,3.992537
120,110,3.9594467
121,589,4.2757196
121,1210,4.039356
121,1200,3.8475718
121,480,3.771621
121,1240,3.7064798
121,2916,3.7001438
121,2288,3.6091409
121,3793,3.5239289
121,1261,3.3392828
121,1544,3.2833145
122,589,4.3777337
122,1210,4.300856
122,260,4.257743
122,2916,4.0741053
122,1127,4.029281
122,2762,3.9744956
122,1196,3.90321
122,3175,3.7774565
122,110,3.7601585
122,2699,3.597073
123,1198,5.003426
123,2858,4.9733644
123,858,4.86844
123,356,4.7796793
123,1307,4.6377115
123,1197,4.545824
123,590,4.519862
123,1304,4.5106435
123,1240,4.416501
123,1220,4.411678
124,608,4.509064
124,296,4.4189386
124,318,4.3541102
124,1617,4.249219
124,593,4.144988
124,1704,4.113382
124,2289,3.9099147
124,50,3.8895195
124,3006,3.801169
124,1393,3.7875793
125,589,6.4851074
125,260,6.1434984
125,1196,5.9446764
125,1240,5.7817864
125,858,5.6765566
125,1214,5.613432
125,110,5.605738
125,2571,5.5854855
125,1198,5.544898
125,2028,5.4828863
126,2858,4.553575
126,527,4.105308
126,1617,4.075547
126,608,4.0347724
126,593,4.011706
126,2396,3.9775016
126,912,3.969422
126,2028,3.8972151
126,1193,3.8663096
126,1196,3.836106
127,589,6.4974575
127,2628,5.698073
127,3753,5.6770854
127,1617,5.657508
127,1210,5.643767
127,1580,5.491705
127,260,5.353444
127,2762,5.2710414
127,3481,4.997502
127,648,4.9947567
128,260,3.8853984
128,1196,3.5408967
128,480,3.3626611
128,924,3.3558733
128,908,3.3079464
128,1284,3.2782009
128,1214,3.2602434
128,1035,3.2085142
128,589,3.1806018
128,594,3.133218
129,589,5.7592034
129,2916,5.681465
129,457,5.519476
129,1610,5.4347787
129,110,5.2035365
129,1196,5.1298375
129,2628,5.0977783
129,480,5.0282555
129,1617,5.0187883
129,1036,4.944798
130,2628,6.4050813
130,3703,6.081583
130,1374,5.904227
130,1676,5.854398
130,780,5.8252177
130,2529,5.7639894
130,1376,5.714032
130,541,5.6887016
130,1544,5.662174
130,2028,5.4976044
131,2858,8.272443
131,527,7.56467
131,2028,6.893385
131,1213,6.8138037
131,1704,6.2815228
131,1265,6.109381
131,111,5.992195
131,110,5.9276037
131,1196,5.918387
131,34,5.9098916
132,1307,6.230322
132,356,6.110765
132,2918,5.8620996
132,588,5.721797
132,39,5.6803446
132,2791,5.6499004
132,2858,5.598497
132,2174,5.584576
132,1270,5.576569
132,1641,5.5515175
133,593,7.172244
133,318,7.1007414
133,608,6.514617
133,3578,6.4484563
133,1704,6.3769855
133,110,6.304478
133,2706,6.2244015
133,3408,6.19455
133,1784,6.176223
133,50,6.10528
134,1580,6.5006533
134,1573,6.2023425
134,316,5.8512774
134,1610,5.709933
134,2490,5.6224294
134,1210,5.5009522
134,1552,5.473865
134,1917,5.424272
134,329,5.4171944
134,1372,5.357939
135,2683,6.161618
135,1911,5.4091716
135,2605,5.299078
135,3005,5.2043743
135,3408,4.930456
135,2699,4.876178
135,2719,4.8016734
135,2826,4.6847353
135,3578,4.5996094
135,2712,4.5960956
136,2396,5.860852
136,34,5.6927996
136,2716,5.5447884
136,593,5.5023623
136,1259,5.45396
136,2791,5.412513
136,527,5.364232
136,1198,5.276152
136,3114,5.218627
136,919,5.1973395
137,2571,5.9834785
137,2858,5.816337
137,589,5.552378
137,1210,5.535693
137,110,5.395048
