userID,itemID,prediction
23,1374,6.4738884
23,1206,6.4559436
23,2028,6.384503
23,110,6.3531914
24,1,5.5250196
24,356,5.282212
24,34,5.124068
24,1210,4.993734
24,1196,4.985367
24,2396,4.982109
24,593,4.7456956
24,357,4.7161727
24,1097,4.696566
24,1259,4.5373464
25,2571,6.639983
25,2858,6.6059203
25,480,6.498072
25,589,6.4911785
25,3578,6.079149
25,2762,6.045927
25,1097,5.7470345
25,2987,5.673194
25,2396,5.6289415
25,2997,5.440866
26,597,6.0157533
26,587,5.2447786
26,708,5.0952196
26,339,4.946155
26,2671,4.9257145
26,141,4.894102
26,357,4.651728
26,231,4.606298
26,2302,4.587608
26,1265,4.44061
27,858,3.551484
27,1252,3.3829167
27,1193,3.3284547
27,1196,3.2752564
27,1221,3.2330902
27,1214,3.2176073
27,1284,3.1999705
27,924,3.180812
27,608,3.1595564
27,1210,3.115503
28,912,4.663388
28,858,4.5663834
28,608,4.5627246
28,1617,4.471587
28,908,4.2314367
28,260,4.187844
28,1252,4.1716495
28,1210,3.9568784
28,111,3.9454067
28,1221,3.9182346
29,260,4.822866
29,1214,4.4639344
29,3702,4.4603205
29,780,4.331253
29,592,4.2843924
29,2115,4.2554827
29,2985,4.201135
29,1610,4.1939673
29,1097,4.0700016
29,541,4.0205665
30,3578,4.3760433
30,2959,4.1210327
30,3408,3.926045
30,3176,3.9224336
30,593,3.8784752
30,2396,3.8583386
30,3160,3.8462098
30,110,3.6442394
30,2908,3.6077971
30,3481,3.5346656
31,1028,4.575508
31,1270,4.4323034
31,1097,4.237971
31,2791,4.2359247
31,1394,4.1753817
31,1079,4.1560235
31,1,4.141756
31,914,4.1235085
31,1196,4.041739
31,919,4.0394316
32,2858,5.6639824
32,2997,4.6271152
32,3578,4.465663
32,593,4.3400598
32,2396,4.3197885
32,3481,4.176639
32,3160,4.168391
32,2028,4.118837
32,527,4.118769
32,3897,3.9288726
33,608,6.566549
33,858,6.525207
33,1617,6.134254
33,593,6.0485945
33,1193,5.9024444
33,1219,5.68394
33,2028,5.5364065
33,1270,5.465131
33,923,5.4099793
33,1097,5.3932953
34,2716,4.92698
34,1265,4.6515584
34,2858,4.6095724
34,2918,4.4870934
34,1517,4.4751654
34,2355,4.4399867
34,356,4.397669
34,1580,4.374559
34,2683,4.3490868
34,588,4.3135424
35,899,5.0488367
35,1307,4.9993424
35,34,4.900131
35,1304,4.883134
35,920,4.8730664
35,898,4.8219876
35,3363,4.6874866
35,1234,4.6738963
35,1079,4.6236906
35,1,4.6024013
36,1198,7.7511854
36,1097,7.499255
36,1617,7.4042325
36,593,7.3778515
36,110,7.3235416
36,2762,7.1822867
36,2628,6.990906
36,318,6.9047656
36,3578,6.8974576
36,2396,6.8601894
37,2858,4.5010543
37,1,4.1739435
37,356,4.014144
37,34,3.7067542
37,1784,3.6819382
37,1580,3.6707637
37,527,3.6384637
37,318,3.5857823
37,608,3.5751455
37,2762,3.5541902
38,2424,4.5419164
38,11,4.4736304
38,597,4.319263
38,1569,4.1400533
38,3255,4.0313487
38,1784,3.883712
38,1265,3.7849305
38,708,3.7847276
38,356,3.7311447
38,588,3.5834901
39,3408,4.175154
39,2688,4.016578
39,2605,3.6845918
39,3176,3.6554348
39,2541,3.6219535
39,2599,3.5192478
39,2770,3.5189137
39,2881,3.4899542
39,3510,3.453144
39,2707,3.4512265
40,260,4.529281
40,1240,3.9600813
40,1374,3.9316828
40,1097,3.8297942
40,1214,3.770304
40,3702,3.7286842
40,1200,3.6678581
40,1304,3.6601572
40,480,3.551238
40,1201,3.5320222
41,1210,2.6974955
41,2858,2.5968053
41,3114,2.487824
41,260,2.4340985
41,2355,2.412528
41,1270,2.370629
41,2997,2.3188708
41,2987,2.3176672
41,1580,2.298583
41,2396,2.2915432
42,260,7.6570287
42,2916,7.620942
42,1240,7.456271
42,1196,7.438129
42,1374,7.1326346
42,1356,6.955356
42,780,6.701824
42,1270,6.4779453
42,316,6.3240128
42,1676,6.1168823
43,2683,3.8427937
43,2997,3.4357352
43,2355,3.2295527
43,2710,3.2290533
43,2770,3.2179134
43,2959,3.21251
43,2716,3.1710913
43,2599,3.1250353
43,2395,3.1203313
43,3174,3.062769
44,1210,6.152883
44,1580,5.509889
44,589,5.2119956
44,1214,4.8424983
44,1,4.724252
44,2791,4.698185
44,2858,4.666102
44,2987,4.651726
44,1387,4.616973
44,1374,4.525094
45,597,5.6137757
45,1569,5.425335
45,11,5.202138
45,2080,4.978023
45,1777,4.902126
45,1307,4.827286
45,339,4.7834373
45,1380,4.769509
45,838,4.7297974
45,2081,4.5000687
46,1261,3.40619
46,188,3.2508636
46,3499,3.2131457
46,366,3.195658
46,70,3.1709728
46,2455,3.1247027
46,253,3.0570033
46,3917,3.023808
46,3476,2.9661577
46,1994,2.9574165
47,912,3.7280576
47,2858,3.5826175
47,1617,3.5124688
47,908,3.2576332
47,1230,3.1867418
47,920,3.1393754
47,923,3.127043
47,2396,3.0998538
47,1094,3.0715787
47,1252,2.935827
48,1210,8.342992
48,2628,7.6562414
48,260,7.623017
48,588,7.6215124
48,1270,7.5612245
48,1097,7.4142523
48,2916,7.016968
48,2000,6.8793435
48,1610,6.591011
48,110,6.544386
49,480,5.8683968
49,260,5.4729133
49,110,5.3223205
49,1240,5.258595
49,457,5.057976
49,1573,4.9309907
49,1214,4.9085484
49,32,4.897511
49,1198,4.8886337
49,608,4.881249
50,3481,4.0473437
50,3578,3.9457126
50,3753,3.903714
50,3897,3.8138611
50,3555,3.6976514
50,3408,3.6047773
50,3948,3.5610085
50,3624,3.5556693
50,3160,3.5267718
50,3893,3.1706135
51,3481,3.030053
51,2997,3.027102
51,223,3.0196347
51,2395,2.8398182
51,3174,2.811882
51,2706,2.720781
51,2959,2.7059088
51,2700,2.6770546
51,3052,2.6651714
51,1784,2.6556144
52,589,5.58428
52,2571,5.5734334
52,110,5.125418
52,2916,5.0678754
52,3578,5.0297246
52,377,4.535587
52,2058,4.349333
52,2278,4.3431344
52,1527,4.3351045
52,474,4.318864
53,608,6.1332836
53,2858,6.062007
53,1210,5.8859353
53,1617,5.731851
53,110,5.5944576
53,527,5.54157
53,457,5.425138
53,1198,5.3316455
53,1097,5.3093643
53,1089,5.2657733
54,1028,3.779634
54,919,3.5294235
54,899,3.5126944
54,912,3.3944736
54,920,3.3085759
54,914,3.3013558
54,3363,3.2727642
54,1304,3.2658582
54,910,3.2208247
54,2791,3.2004054
55,912,3.5045357
55,2858,3.4626288
55,858,3.458079
55,913,3.4278314
55,1193,3.4043245
55,260,3.3583288
55,1196,3.2982805
55,1221,3.2059605
55,1210,3.157184
55,1617,3.1319213
56,608,5.25498
56,1704,5.0539594
56,1265,5.0517054
56,50,4.8597364
56,589,4.8470693
56,1580,4.7912016
56,3578,4.7875385
56,377,4.7216983
56,3418,4.6840525
56,356,4.5910554
57,2858,5.573229
57,3578,5.122756
57,589,4.879933
57,260,4.5818157
57,3555,4.523034
57,3354,4.487667
57,2571,4.4392233
57,110,4.4193845
57,3481,4.3332677
57,1210,4.3319726
58,1097,8.514605
58,2916,8.379643
58,1580,8.347063
58,1200,7.87105
58,3702,7.3774657
58,780,7.1248093
58,1197,7.1236467
58,1206,7.0235243
58,1376,6.984273
58,608,6.965267
59,858,5.4996786
59,1252,5.3466125
59,527,5.0051923
59,1221,4.901718
59,111,4.854316
59,1196,4.83094
59,593,4.780348
59,1094,4.491168
59,1284,4.4586916
59,1213,4.269024
60,2571,3.6920617
60,2353,3.6731293
60,1573,3.6688795
60,2916,3.64877
60,377,3.643611
60,733,3.573129
60,349,3.4552798
60,457,3.440083
60,1610,3.4310493
60,1370,3.364133
61,3409,3.7702851
61,3623,3.4960675
61,3534,3.4906876
61,3484,3.4862535
61,3510,3.4674656
61,3298,3.293002
61,3408,3.2859013
61,3624,3.2280805
61,3717,3.1686852
61,2858,3.1583474
62,1394,5.590597
62,1234,5.535915
62,2243,5.402796
62,2406,5.1453876
62,1136,5.1304164
62,908,5.095931
62,527,5.0924788
62,2352,5.041321
62,1221,5.0173526
62,2000,5.0171742
63,2710,6.906445
63,2959,6.267295
63,2396,5.8034363
63,2355,5.69227
63,3408,5.624466
63,2395,5.4671645
63,2605,5.43085
63,1127,5.41821
63,3623,5.2968864
63,2028,5.183989
64,2571,1.6765355
64,1573,1.49703
64,2916,1.442897
64,2628,1.3971913
64,223,1.3316288
64,1527,1.2798331
64,3717,1.2761927
64,3175,1.272014
64,2999,1.2524983
64,3452,1.2396882
65,589,6.1707683
65,110,5.9922357
65,457,5.6151156
65,2628,5.480333
65,2916,5.400272
65,527,5.0176163
65,593,5.0156417
65,2353,5.011205
65,858,4.929687
65,1617,4.911801
66,2396,3.680282
66,1,3.5986762
66,588,3.565598
66,2355,3.486819
66,1210,3.4546654
66,3114,3.2623763
66,364,3.189669
66,1265,3.1666334
66,34,3.162153
66,1270,3.1374528
67,912,4.7129555
67,858,4.1697745
67,1225,4.050578
67,608,4.0200834
67,1304,3.9735546
67,1193,3.9541996
67,1252,3.8995774
67,1230,3.882227
67,527,3.8748825
67,1674,3.8233218
68,1210,4.297665
68,608,4.1860023
68,1196,4.17113
68,1265,4.047844
68,527,4.0436873
68,912,4.0381684
68,1097,4.032946
68,260,4.027455
68,34,3.9927292
68,1259,3.977057
69,1213,4.412512
69,1617,4.3917274
69,608,4.3564773
69,318,4.2730546
69,527,4.14572
69,50,4.1113706
69,296,4.095872
69,1094,4.0532975
69,1358,3.9837575
69,36,3.9116507
70,2858,5.672473
70,2762,5.160186
70,2706,4.7764735
70,2997,4.774741
70,2710,4.750341
70,2712,4.5244613
70,3005,4.496945
70,2881,4.3839564
70,2707,4.202853
70,2699,4.1493254
71,2858,4.0351787
71,3578,3.8517275
71,3753,3.4290583
71,3408,3.386037
71,2028,3.3651044
71,3623,3.346883
71,2762,3.2677867
71,110,3.2578635
71,589,3.235198
71,3555,3.087922
72,296,3.6259568
72,318,3.5237184
72,527,3.4551413
72,1617,3.408484
72,50,3.2723331
72,1673,3.2367616
72,1704,3.2196448
72,1213,3.2003558
72,2762,3.1295595
72,110,3.1218028
73,2571,6.340098
73,589,6.3231325
73,2628,5.8181067
73,1356,5.522832
73,1240,5.3613577
73,260,5.2470894
73,3527,5.161444
73,1610,4.9485364
73,1200,4.753794
73,1214,4.6831017
74,912,3.7966924
74,1193,3.6342351
74,527,3.5205238
74,908,3.412796
74,2396,3.4101782
74,1247,3.389936
74,318,3.388426
74,2997,3.361763
74,1225,3.3411436
74,923,3.3324955
75,2355,5.3313594
75,594,5.0292115
75,2096,4.9707794
75,2078,4.8003116
75,783,4.557035
75,1029,4.429515
75,3157,4.4062076
75,1688,4.281772
75,1282,4.280221
75,1367,4.1216516
76,2028,5.529467
76,608,5.3087153
76,1617,5.281782
76,527,5.1498475
76,2997,5.029004
76,110,5.002282
76,50,4.8957596
76,296,4.871848
76,3481,4.827398
76,3176,4.634062
77,2683,3.716721
77,2688,3.2595463
77,1911,3.2339284
77,2710,3.0447206
77,2355,2.8596132
77,2598,2.8125741
77,2605,2.8103285
77,3176,2.7894902
77,1513,2.7604809
77,3752,2.6969264
78,39,5.0333686
78,1307,4.8895254
78,2424,4.765995
78,597,4.6821837
78,356,4.626623
78,2324,4.58426
78,1569,4.5401506
78,17,4.4766545
78,1393,4.470166
78,595,4.387064
79,2858,6.742703
79,3578,6.089192
79,2571,5.6157527
79,2028,5.6117983
79,1617,5.59011
79,2762,5.575711
79,589,5.463925
79,480,5.4569736
79,593,5.352599
79,608,5.3289204
80,2396,5.0401163
80,2858,4.966815
80,1196,4.8288093
80,1580,4.8126507
80,480,4.712797
80,260,4.654101
80,2571,4.596138
80,1197,4.595347
80,2628,4.5831785
80,3578,4.5540466
81,858,5.6157193
81,908,5.2964606
81,1193,5.175286
81,913,5.094468
81,608,5.0256534
81,541,4.982617
81,1210,4.9479303
81,1097,4.715556
81,593,4.6395063
81,923,4.5740833
82,2028,4.2230926
82,2959,3.9349065
82,480,3.9246805
82,110,3.915395
82,2628,3.7515557
82,3408,3.7461033
82,3623,3.735241
82,3481,3.687267
82,377,3.6842034
82,223,3.6750298
83,1210,5.5653234
83,2997,5.5507965
83,1580,5.300887
83,3623,5.0749574
83,2706,5.0140147
83,1197,4.963252
83,3408,4.9539275
83,1,4.894279
83,2770,4.866035
83,2700,4.8534765
84,858,4.0672207
84,589,4.043322
84,1221,4.0374165
84,1617,4.036926
84,608,3.8522897
84,593,3.8318753
84,2858,3.8018544
84,527,3.7637482
84,541,3.708498
84,1097,3.6523619
85,3753,3.7546937
85,3752,3.6242354
85,3510,3.4957714
85,3623,3.49174
85,3354,3.4904153
85,3481,3.3629904
85,3555,3.3486924
85,3534,3.3024962
85,2762,3.2861109
85,2959,3.26864
86,1580,2.6378224
86,480,2.6359286
86,2628,2.4989471
86,588,2.4530587
86,2355,2.4265437
86,3753,2.394509
86,595,2.3033626
86,3578,2.2613866
86,3114,2.239327
86,3408,2.2370343
87,589,3.2737787
87,2916,3.1033297
87,2353,2.9856982
87,1573,2.8667154
87,1610,2.8027945
87,457,2.7235434
87,2278,2.6851428
87,1370,2.6555147
87,780,2.6532342
87,6,2.6439664
88,1617,5.6762853
88,318,5.430824
88,593,5.311188
88,1213,5.1895275
88,296,5.067745
88,50,4.950867
88,2396,4.6246824
88,1094,4.604276
88,1196,4.585417
88,34,4.4552674
89,1210,2.7833104
89,2858,2.7679336
89,608,2.683119
89,480,2.659113
89,589,2.6508374
89,1196,2.6462905
89,110,2.624813
89,1198,2.5616128
89,260,2.5422728
89,2791,2.51815
90,2571,5.6773376
90,110,5.4492226
90,589,5.3986254
90,356,5.395245
90,480,5.3656096
90,733,5.218261
90,380,5.090342
90,2628,5.04839
90,1573,5.040185
90,2353,5.009826
91,1270,2.979851
91,2716,2.816939
91,1136,2.7902865
91,1304,2.7876675
91,1097,2.6534245
91,1,2.623174
91,260,2.619899
91,1225,2.6044924
91,1196,2.5959103
91,2804,2.5647366
92,1210,7.078852
92,2628,6.965941
92,1,6.727384
92,3175,6.51863
92,364,6.334213
92,260,6.1516676
92,1196,5.800932
92,2701,5.7895913
92,2706,5.741179
92,1566,5.702958
93,1527,6.8968043
93,1356,6.8353043
93,1374,6.6911187
93,316,6.601864
93,1376,6.5935855
93,3527,6.5114875
93,2985,6.4532523
93,1291,6.206321
93,2105,6.17137
93,2393,6.0742316
94,1214,2.8021832
94,541,2.5143023
94,1240,2.2362902
94,750,2.1941483
94,260,2.1935596
94,1200,2.1587794
94,2571,2.1582606
94,1219,2.1100495
94,2916,2.1090991
94,1127,2.1061544
95,2858,5.0184073
95,296,4.920936
95,1704,4.8050346
95,1617,4.7696967
95,527,4.742354
95,50,4.6823144
95,21,4.402413
95,47,4.3856344
95,150,4.3781548
95,356,4.377431
96,2858,5.481151
96,2028,4.793851
96,858,4.734123
96,593,4.6644006
96,912,4.5323377
96,1210,4.4528894
96,318,4.392618
96,110,4.387535
96,480,4.2818985
96,1198,4.2634335
97,1252,4.775856
97,1230,4.381038
97,903,4.0756917
97,3334,4.0374765
97,1267,3.9694316
97,1247,3.910076
97,1304,3.8740864
97,3504,3.8676906
97,3468,3.807097
97,1952,3.7355223
98,3555,2.7520401
98,3753,2.6372712
98,480,2.5845206
98,589,2.561038
98,1580,2.5237696
98,3624,2.4782581
98,110,2.3440797
98,2858,2.2625554
98,3510,2.248288
98,3755,2.2387319
99,3578,4.988782
99,3481,4.758244
99,2997,4.584535
99,608,4.5138645
99,593,4.466692
99,356,4.4364343
99,3751,4.430399
99,3160,4.2634497
99,1617,4.227595
99,480,4.1480784
100,2916,4.741688
100,589,4.6978354
100,1196,4.680483
100,1240,4.430813
100,1036,4.221388
100,1610,4.0774446
100,1291,4.022203
100,3702,3.9601777
100,1214,3.9476938
100,457,3.9246957
101,2916,4.8638644
101,780,4.6221876
101,1573,4.263335
101,1527,4.1506395
101,349,4.1295776
101,316,4.1063585
101,1374,4.058781
101,1376,4.0515513
101,1610,4.050033
101,2115,4.039434
102,2858,8.174474
102,2762,7.186137
102,2716,6.405002
102,1210,6.0385995
102,260,5.7925286
102,2706,5.7754245
102,3114,5.7069654
102,913,5.669925
102,2710,5.658645
102,593,5.6509485
103,780,5.293645
103,1676,5.1197977
103,316,4.8607802
103,2628,4.810531
103,377,4.7332354
103,457,4.588886
103,1608,4.570677
103,6,4.450088
103,2273,4.4309387
103,10,4.424996
104,2694,2.8587954
104,2355,2.790484
104,2541,2.5629501
104,2712,2.531504
104,2881,2.4855576
104,2605,2.4855478
104,2572,2.4833891
104,2598,2.4549649
104,2433,2.4345315
104,1513,2.3977358
105,589,5.0797057
105,480,4.7390633
105,110,4.6869254
105,1240,4.320543
105,1214,4.2823043
105,1210,4.187764
105,2916,4.179057
105,1198,4.17513
105,1036,4.1245656
105,1221,3.9575863
106,318,2.9446924
106,527,2.8639731
106,912,2.8586807
106,34,2.827519
106,1,2.7758465
106,356,2.754239
106,2858,2.720593
106,1247,2.68143
106,17,2.6812131
106,920,2.666685
107,858,6.227315
107,1196,5.9254775
107,1304,5.820415
107,908,5.8017282
107,1221,5.7400403
107,1252,5.682152
107,1214,5.3020964
107,904,5.2051706
107,1387,5.1754446
107,1230,5.1512656
108,3481,3.5365868
108,480,3.1647625
108,3897,3.1471555
108,3751,3.1066873
108,1210,3.0810206
108,908,3.0400746
108,3160,2.993104
108,3753,2.9413512
108,608,2.9108777
108,260,2.902861
109,1210,4.456054
109,2080,4.1601157
109,914,4.1333127
109,899,4.11336
109,913,4.105871
109,920,3.982121
109,2096,3.947827
109,969,3.9353986
109,2078,3.925082
109,1019,3.8654804
110,2028,4.941177
110,2571,4.7891865
110,589,4.743899
110,110,4.682425
110,480,4.5343256
110,457,4.261187
110,593,4.181968
110,2916,3.975861
110,1573,3.9398174
110,2762,3.9283392
111,1704,5.6984906
111,1265,5.6643157
111,1393,5.5309663
111,2858,5.503948
111,527,5.2667923
111,1,5.2627096
111,150,5.2470384
111,2396,5.1815386
111,296,5.1482415
111,39,5.147317
112,1028,3.7357793
112,919,3.6410916
112,912,3.4178581
112,914,3.3305697
112,920,3.3091521
112,899,3.2935796
112,1029,3.2850828
112,260,3.242258
112,2087,3.1974494
112,904,3.1058695
113,3578,4.7464156
113,2858,4.6393285
113,110,4.33346
113,260,4.2799387
113,2628,4.153951
113,1210,4.150112
113,3300,3.9584868
113,1214,3.8383265
113,3510,3.8337493
113,3481,3.8036451
114,594,5.0708427
114,2355,5.025561
114,3114,4.648248
114,1907,4.5158978
114,1022,4.4767714
114,2687,4.3897777
114,48,4.2451463
114,1197,4.0912375
114,1033,4.0631375
114,3157,4.051523
115,3753,3.594804
115,3624,3.5196388
115,480,3.435226
115,589,3.3315759
115,110,3.1743498
115,1210,3.0766683
115,3897,2.9699051
115,2455,2.9390466
115,3785,2.9363992
115,1580,2.9338174
116,2858,5.5426283
116,1580,5.455965
116,2628,5.2173104
116,2762,5.2153416
116,3175,5.197177
116,2355,5.141777
116,2571,5.131541
116,1210,5.1268225
116,480,5.082149
116,3578,5.011901
117,260,8.844324
117,1210,8.681843
117,1214,7.761857
117,1374,7.166346
117,1240,7.1275725
117,2916,6.878348
117,541,6.5385356
117,1375,6.2318587
117,2657,6.2088113
117,2640,6.171801
118,1210,7.6694107
118,260,7.4353824
118,480,7.406126
118,1097,6.8785634
118,1198,6.8448415
118,780,6.722282
118,457,6.363132
118,1610,6.3205023
118,592,6.29474
118,1527,6.211968
119,2394,4.4146204
119,2724,4.244721
119,1911,4.2107553
119,3159,4.048376
119,3175,3.9681914
119,2396,3.878801
119,594,3.8525672
119,1513,3.821962
119,2081,3.805906
119,2706,3.8019774
120,1617,5.6202826
120,912,5.3200336
120,2396,5.2177415
120,2028,5.13304
120,1210,4.9714007
120,2762,4.961441
120,2997,4.9012465
120,34,4.90023
120,908,4.8753448
120,50,4.834297
121,589,5.396582
121,1210,5.246353
121,480,4.927022
121,1097,4.8828673
121,1240,4.859753
121,2916,4.7364197
121,1200,4.5440855
121,1198,4.430168
121,2985,4.324315
121,2288,4.3134246
122,589,4.537899
122,2916,4.32373
122,1196,4.2809973
122,1210,4.2456207
122,260,4.1908784
122,110,3.9539654
122,1610,3.8238263
122,1036,3.740771
122,780,3.7351015
122,1097,3.681199
123,1198,6.656025
123,858,6.475591
123,2858,6.2345967
123,1304,6.1054897
123,592,6.056629
123,457,5.949281
123,589,5.9016337
123,1214,5.896143
123,1240,5.7659526
123,1213,5.737417
124,318,4.020417
124,1617,3.988368
124,608,3.9697976
124,593,3.704823
124,2028,3.6970632
124,296,3.6398275
124,50,3.5626996
124,2396,3.4886127
124,858,3.412266
124,1704,3.3829472
125,589,5.0986414
125,110,4.7757363
125,2571,4.5919857
125,2028,4.562597
125,260,4.525412
125,858,4.42744
125,1196,4.419578
125,1214,4.1795087
125,1617,4.118873
125,1198,4.078355
126,2858,3.0001416
126,2396,2.9645631
126,912,2.900546
126,17,2.6093166
126,34,2.6042705
126,527,2.5664637
126,920,2.561819
126,608,2.5522943
126,2997,2.491347
126,1247,2.476995
127,589,4.8049774
127,1617,4.274221
127,1580,3.9276617
127,1210,3.9193983
127,2628,3.8023372
127,648,3.7730215
127,260,3.772365
127,1573,3.7428741
127,32,3.7254202
127,1240,3.7190907
128,858,3.333559
128,912,3.1571715
128,1193,3.0855236
128,2028,3.0724163
128,3753,3.0631115
128,260,3.0604522
128,110,3.0592663
128,1617,3.0199475
128,913,3.0181537
128,3578,2.9960074
129,2916,5.9532194
129,589,5.822675
129,457,5.720042
129,1610,5.4139338
129,480,5.3414326
129,1036,5.3197646
129,1196,5.3137794
129,110,5.1584773
129,377,5.105241
129,2353,4.9526205
130,1374,5.2164993
130,541,4.992221
130,780,4.9538546
130,1573,4.8508635
130,3703,4.7940392
130,1376,4.7528687
130,2288,4.728435
130,648,4.6681023
130,2529,4.5320654
130,2028,4.507731
131,2858,6.837575
131,527,6.4105034
131,1213,6.111485
131,2028,5.784117
131,1265,5.6054854
131,1704,5.547593
131,34,5.403104
131,36,5.054592
131,1196,4.997352
131,111,4.993679
132,2918,4.387012
132,2174,4.3264837
132,1270,4.255983
132,2791,4.1550646
132,3253,4.083441
132,1580,4.030111
132,1394,3.980725
132,1097,3.8332822
132,1210,3.7586572
132,588,3.7420654
133,3578,5.6316915
133,1704,5.223188
133,3408,5.206733
133,318,5.190731
133,2706,5.1754804
133,593,5.151273
133,608,5.1344385
133,223,4.9991407
133,2683,4.9535584
133,2712,4.921809
134,1580,6.81068
134,1573,6.4980783
134,1210,5.956296
134,316,5.736772
134,1610,5.6521263
134,2858,5.5937
134,1917,5.5619445
134,1196,5.4488015
134,1608,5.4324656
134,349,5.413733
135,2683,5.663094
135,2712,4.849689
135,3005,4.820425
135,2605,4.806927
135,2997,4.7594037
135,3408,4.7369084
135,1911,4.468746
135,2699,4.4570317
135,2396,4.3792205
135,3175,4.2659125
136,34,5.504399
136,2396,5.3054137
136,527,5.2680783
136,1580,5.166656
136,2791,5.126237
136,593,5.0469694
136,1259,4.892058
136,296,4.8718443
136,2324,4.8276925
136,2918,4.811737
137,2858,6.2731085
137,2571,6.009649
