userID,itemID,prediction
43,2355,5.506744
43,2710,5.294444
43,2716,5.2942314
43,2694,5.239516
43,2699,5.22926
43,3623,5.050563
43,3175,5.0469394
43,3408,5.0100107
44,1210,8.054015
44,1580,7.6861167
44,1214,7.6359215
44,589,7.479899
44,1200,7.0808706
44,1374,6.939467
44,1,6.7751026
44,919,6.7320085
44,541,6.6447453
44,2529,6.6333075
45,838,5.97442
45,1569,5.930826
45,597,5.6244683
45,1307,5.500348
45,2081,5.4113936
45,339,5.4020433
45,1888,5.384378
45,7,5.296478
45,1088,5.2544246
45,1777,5.237513
46,366,4.0996847
46,1971,4.064924
46,2279,3.7536771
46,2513,3.4944048
46,1342,3.472086
46,1976,3.4715626
46,2867,3.4583106
46,1261,3.4136639
46,742,3.3753614
46,253,3.3671737
47,608,4.8507743
47,2858,4.8157535
47,1213,4.483263
47,1230,4.209873
47,1617,4.1805863
47,296,4.1762204
47,912,4.1573224
47,908,4.093447
47,2028,4.0628824
47,1094,4.0135202
48,1210,7.3847795
48,588,7.2469425
48,260,7.185984
48,2916,7.149083
48,2628,7.076457
48,1240,6.960166
48,1610,6.8565464
48,1270,6.802913
48,587,6.7404914
48,1097,6.7385225
49,260,8.755759
49,480,8.286841
49,1240,7.8101277
49,1214,7.571799
49,1198,7.3137755
49,110,7.1979713
49,1097,6.9943705
49,457,6.850038
49,541,6.785011
49,1291,6.78162
50,3481,6.0935335
50,3753,5.891017
50,3624,5.7213244
50,3793,5.6615157
50,3623,5.560879
50,3578,5.5035157
50,3948,5.494111
50,3484,5.3759475
50,3897,5.360504
50,3354,5.2850738
51,2683,5.0409822
51,2706,4.9967957
51,2997,4.945321
51,2355,4.915717
51,3623,4.8920045
51,3408,4.8875694
51,3578,4.6037803
51,3481,4.5373354
51,223,4.4933076
51,3753,4.488156
52,2571,8.295836
52,589,8.283006
52,2916,7.7014484
52,110,7.3931155
52,377,6.5618596
52,3578,6.4566655
52,2858,6.397241
52,3793,6.36227
52,1527,6.336076
52,2490,6.2944202
53,2858,6.964895
53,608,6.2898626
53,1617,6.170165
53,527,6.0076637
53,110,5.875317
53,1210,5.7977557
53,1097,5.4002976
53,457,5.362407
53,858,5.2641525
53,1198,5.2275662
54,919,4.9841123
54,1028,4.555629
54,951,4.4765816
54,912,4.4644704
54,1307,4.460087
54,1304,4.3696046
54,1247,4.36111
54,1234,4.330193
54,1244,4.3100996
54,899,4.30956
55,2858,5.8151956
55,912,5.781084
55,858,5.5296164
55,1230,5.500656
55,919,5.487736
55,1193,5.30561
55,1247,5.196353
55,1225,5.0917983
55,904,5.0787992
55,2396,5.0596447
56,608,5.690308
56,1265,5.6522803
56,356,5.470106
56,1704,5.448734
56,50,5.1543922
56,1393,5.1445203
56,1784,5.017049
56,1721,4.9963956
56,3176,4.7844634
56,1210,4.747826
57,2858,7.4830875
57,3481,6.7003994
57,3897,6.014283
57,3578,5.943846
57,3354,5.8300467
57,589,5.6861315
57,3555,5.607002
57,3863,5.601272
57,260,5.5512958
57,3948,5.478375
58,1580,8.025943
58,1097,7.9450536
58,1200,7.8675876
58,2916,7.865185
58,541,7.63288
58,593,7.5824356
58,1197,7.4978004
58,1617,7.2936177
58,608,7.2783723
58,780,6.949244
59,858,7.988408
59,1196,7.0511265
59,1097,6.881702
59,527,6.881659
59,1210,6.8306823
59,1221,6.7244835
59,1269,6.7182446
59,1252,6.7060266
59,1198,6.6868505
59,3671,6.5883627
60,733,4.022605
60,377,3.9980943
60,1370,3.77061
60,2571,3.7465873
60,587,3.7331655
60,2353,3.7292614
60,2916,3.7098331
60,780,3.6684296
60,1610,3.6126828
60,1597,3.5842674
61,3484,5.709617
61,3409,5.5313525
61,3624,5.2644773
61,3623,5.076357
61,3510,5.072442
61,3300,5.005273
61,3354,4.942332
61,3717,4.725869
61,3863,4.698222
61,3513,4.661564
62,1265,6.0610385
62,1394,5.848242
62,527,5.72522
62,919,5.695178
62,1234,5.5438538
62,34,5.5386047
62,2243,5.483311
62,2352,5.3880916
62,1097,5.364841
62,260,5.330507
63,2710,8.998944
63,2959,8.117273
63,3408,8.079288
63,3623,7.6486416
63,2396,7.61865
63,2908,7.442275
63,2355,7.3998585
63,2605,7.399137
63,2976,7.186119
63,2028,7.17124
64,589,4.4519677
64,2571,4.2960157
64,480,4.1835036
64,2028,4.1822934
64,260,4.0420465
64,1617,3.901759
64,1196,3.89417
64,608,3.862522
64,593,3.8531177
64,296,3.7993543
65,110,8.17718
65,589,8.000349
65,2628,7.570609
65,1197,7.367516
65,457,7.3575077
65,593,7.245946
65,1,7.2172475
65,2916,7.1260686
65,527,7.1186037
65,1270,7.02682
66,588,3.5327702
66,1035,3.500298
66,1282,3.4932432
66,2081,3.3438828
66,3751,3.2550519
66,661,3.1749802
66,1028,3.1430964
66,3512,3.132572
66,2355,3.123029
66,594,3.0983844
67,858,6.399955
67,912,5.997141
67,1304,5.899426
67,1225,5.898478
67,527,5.774573
67,593,5.7590017
67,608,5.736094
67,919,5.7166343
67,1193,5.7034764
67,1221,5.6738815
68,2997,5.549787
68,858,5.4258676
68,608,5.3685102
68,527,5.2528324
68,318,5.248654
68,593,5.2396445
68,260,5.2102017
68,2028,5.192348
68,912,5.1288495
68,1210,5.1115165
69,318,5.6941247
69,608,5.5760202
69,1213,5.557677
69,296,5.291307
69,36,5.1962805
69,50,4.9812937
69,1094,4.9653335
69,527,4.9361343
69,2289,4.8379254
69,2324,4.7774553
70,2710,5.9767733
70,2858,5.8980994
70,2706,5.766248
70,3005,5.627927
70,2699,5.3250775
70,2694,5.2142267
70,2762,5.151272
70,1911,5.127137
70,2881,5.0365644
70,2701,5.0082436
71,2858,6.694165
71,3793,6.2461853
71,3753,6.201463
71,3578,6.139922
71,3623,6.0669947
71,589,5.814536
71,3354,5.7600446
71,110,5.686647
71,3408,5.661328
71,3555,5.656518
72,2396,5.5981393
72,110,5.485237
72,318,5.440244
72,527,5.4366226
72,2997,5.433316
72,1265,5.413233
72,480,5.2956586
72,1,5.0708075
72,3481,5.0429597
72,296,5.0395656
73,589,8.588272
73,2571,8.437156
73,260,7.857915
73,2628,7.6885543
73,1240,7.61195
73,1356,7.3572407
73,1200,6.9477477
73,2028,6.9047594
73,1610,6.840448
73,1214,6.79999
74,912,4.1306305
74,1230,4.1189218
74,2396,3.8479557
74,1247,3.7826128
74,1193,3.77479
74,318,3.7336025
74,1225,3.5760899
74,919,3.5521069
74,1244,3.5511162
74,908,3.5365117
75,2096,6.3602223
75,783,6.284615
75,1367,6.2035584
75,594,6.176955
75,2078,6.1371083
75,2355,5.7847586
75,1282,5.7836075
75,1029,5.7277136
75,1030,5.5998335
75,1688,5.595292
76,2028,5.284632
76,608,5.1332397
76,110,5.0523186
76,1617,4.9141707
76,589,4.906593
76,527,4.875721
76,296,4.7648883
76,480,4.749303
76,2997,4.7013483
76,50,4.6934533
77,2683,4.75639
77,2710,4.5048056
77,1911,4.1424074
77,2688,4.055123
77,2605,3.839074
77,2719,3.8039582
77,3623,3.7633915
77,2699,3.7504215
77,2355,3.7057636
77,2716,3.6851592
78,17,5.573233
78,2858,5.457596
78,1188,5.4554844
78,39,5.423886
78,1028,5.137768
78,1307,5.115945
78,497,5.0733905
78,838,5.018287
78,2324,4.997103
78,1569,4.8643956
79,2858,7.3209605
79,3578,5.895003
79,480,5.788692
79,589,5.75204
79,260,5.6483073
79,2028,5.645883
79,2997,5.604971
79,3481,5.549049
79,1617,5.5291142
79,110,5.4153485
80,2858,6.8298097
80,2396,6.105616
80,480,5.67328
80,1721,5.516214
80,1197,5.3088837
80,1580,5.2782083
80,2628,5.265537
80,318,5.2543554
80,3408,5.2221127
80,2997,5.1953597
81,858,6.328154
81,541,5.83784
81,1193,5.6723824
81,1219,5.5780773
81,913,5.4684954
81,903,5.46414
81,2019,5.3731127
81,923,5.3389244
81,1248,5.2524915
81,1204,5.1645555
82,2028,6.4494433
82,110,6.0399733
82,527,5.8705697
82,318,5.7517834
82,480,5.6844163
82,1213,5.4717875
82,2997,5.347975
82,1704,5.324929
82,3418,5.1226587
82,2916,4.936552
83,2706,7.0235767
83,1210,6.993172
83,480,6.736262
83,3623,6.7010283
83,3793,6.6437464
83,1580,6.4618125
83,2701,6.448092
83,2694,6.3875666
83,2571,6.332994
83,2997,6.300599
84,589,5.735095
84,2858,5.598603
84,593,5.586189
84,608,5.4752946
84,1617,5.443008
84,858,5.3734064
84,527,5.354838
84,296,5.220788
84,318,4.943047
84,1213,4.8259425
85,3623,4.8613625
85,2997,4.775073
85,3481,4.6820903
85,3753,4.573187
85,3510,4.5254993
85,3160,4.518667
85,3354,4.4998045
85,2706,4.466659
85,2762,4.3773026
85,2959,4.290016
86,588,4.6068273
86,2355,4.568057
86,480,4.317002
86,1580,4.3006
86,2628,4.2890325
86,1,4.2507424
86,1197,4.1141744
86,595,4.1023874
86,2081,4.078303
86,3114,4.065681
87,2916,5.3408017
87,589,5.2957044
87,1610,4.8202815
87,1196,4.8131247
87,457,4.6698656
87,1200,4.6236205
87,780,4.5657544
87,1356,4.4811764
87,1214,4.4318066
87,1580,4.393642
88,2858,6.166874
88,260,5.6365886
88,1196,5.4727535
88,1210,5.2592864
88,593,5.253403
88,919,5.12
88,1304,5.013231
88,1617,4.955727
88,318,4.9031606
88,969,4.8942394
89,2858,6.1991863
89,589,6.118151
89,260,6.054317
89,480,5.842894
89,110,5.7399864
89,1196,5.6092205
89,2571,5.580037
89,858,5.576633
89,1210,5.502106
89,1198,5.362613
90,2571,6.8005486
90,589,6.4383364
90,480,6.323183
90,593,6.3047385
90,296,6.2182198
90,733,6.1654463
90,356,6.058152
90,2916,5.9448833
90,1610,5.9032707
90,1617,5.851669
91,1230,5.1724935
91,1244,4.900769
91,1247,4.78444
91,919,4.584847
91,1225,4.544206
91,1234,4.4961042
91,908,4.4750996
91,858,4.4329634
91,1235,4.4192896
91,3504,4.41015
92,1,8.007056
92,1210,7.7030644
92,3175,7.699016
92,2628,7.4696174
92,364,7.1496925
92,260,6.8811855
92,2706,6.7746277
92,1566,6.594445
92,587,6.5476804
92,2723,6.5300503
93,1356,8.040848
93,1374,7.7811985
93,316,7.3204985
93,1375,7.2460217
93,1376,7.187807
93,2105,7.162632
93,1527,7.155033
93,1291,7.136929
93,2985,7.126816
93,3527,6.850428
94,1214,4.814052
94,1219,4.4180984
94,2160,4.3697495
94,541,4.274964
94,2454,4.1496205
94,1200,4.0630927
94,1350,4.0088577
94,750,3.9659338
94,2664,3.9384992
94,2459,3.9275322
95,2858,9.111855
95,296,8.081138
95,110,7.890762
95,527,7.8178964
95,1617,7.7409177
95,50,7.7140517
95,2997,7.2283826
95,1704,7.095396
95,356,6.8374405
95,2762,6.665487
96,2858,11.174041
96,2028,9.521017
96,318,8.931322
96,593,8.923681
96,110,8.880873
96,1210,8.864452
96,480,8.656755
96,34,8.297264
96,1721,8.040067
96,858,7.9920835
97,1230,5.9032907
97,3334,5.736801
97,951,5.7051716
97,1304,5.496401
97,1252,5.309865
97,903,5.2653008
97,2300,5.1837416
97,1267,5.1695447
97,913,5.146817
97,1204,5.107696
98,2858,4.0205398
98,480,3.9250636
98,589,3.856954
98,110,3.6630764
98,3753,3.6246896
98,260,3.560465
98,2028,3.5076222
98,3793,3.3716767
98,3555,3.370432
98,1580,3.308771
99,480,7.0296845
99,1210,6.9245644
99,1196,6.496548
99,589,6.3676105
99,1580,6.3292985
99,1197,6.2596655
99,356,6.245841
99,3578,6.18824
99,2628,6.1427703
99,593,6.142495
100,1196,7.4177556
100,2916,7.142048
100,1240,7.1394625
100,589,6.9930477
100,2028,6.7635093
100,1291,6.6699142
100,457,6.6651597
100,1610,6.612407
100,1097,6.465249
100,1374,6.3311934
101,2916,5.9287496
101,480,5.5523353
101,780,5.4279456
101,1610,5.1757894
101,733,5.1358347
101,260,5.0795593
101,1374,5.076501
101,316,5.0521255
101,1573,5.024376
101,1917,4.959143
102,2858,7.470878
102,2762,5.8303285
102,2716,5.743479
102,1210,5.6642838
102,260,5.6559477
102,858,5.3595448
102,3114,5.2889266
102,1193,5.260909
102,913,5.2607822
102,2028,5.246752
103,780,5.645924
103,1372,5.4954
103,316,5.3415685
103,1676,5.313481
103,2628,5.089566
103,1240,5.085324
103,2617,5.0785966
103,2167,4.993815
103,1320,4.9376884
103,173,4.899555
104,2762,5.4490614
104,1127,4.7964215
104,2605,4.795594
104,2881,4.7016068
104,2712,4.674015
104,2699,4.6376996
104,3176,4.61296
104,3408,4.5173616
104,2763,4.5093365
104,3203,4.469128
105,589,5.8863683
105,1240,5.7661395
105,480,5.4932356
105,2916,5.440522
105,1210,5.4324245
105,1200,5.4151797
105,1214,5.3966665
105,1198,5.2402534
105,1036,5.0147214
105,110,5.0050044
106,919,5.1692247
106,34,5.1114144
106,912,4.941874
106,1230,4.783672
106,17,4.770725
106,1079,4.7516284
106,1247,4.689074
106,1,4.682349
106,1394,4.674888
106,2858,4.6620708
107,1304,6.630643
107,858,6.515013
107,912,6.2060823
107,1196,5.9189124
107,1221,5.719642
107,1230,5.665645
107,1252,5.5968604
107,904,5.519146
107,1214,5.5082765
107,3435,5.3619914
108,3481,5.212535
108,908,5.1350703
108,3751,4.97962
108,3897,4.922592
108,260,4.9224763
108,2160,4.8853564
108,480,4.8583884
108,3624,4.7637134
108,1259,4.748883
108,1035,4.533724
109,1210,5.959628
109,1197,5.6414785
109,2080,5.619307
109,969,5.4470353
109,2081,5.2589264
109,2078,5.236218
109,914,5.166229
109,2096,5.1504083
109,2085,5.1088743
109,588,5.105213
110,2028,7.6475663
110,589,7.6178885
110,110,7.524583
110,480,7.4196205
110,2571,7.1981773
110,593,7.1600227
110,527,6.70376
110,1580,6.605198
110,2997,6.5315666
110,318,6.4764156
111,2858,9.00613
111,2396,8.473548
111,1265,8.173501
111,1704,7.9462695
111,1393,7.861813
111,2997,7.596215
111,527,7.5108476
111,34,7.3910766
111,608,7.37282
111,296,7.3718777
112,919,4.3769627
112,1028,3.8201685
112,260,3.6959462
112,969,3.6788087
112,899,3.637168
112,914,3.6182218
112,2087,3.5708663
112,1304,3.5697966
112,912,3.5497754
112,1097,3.5002263
113,3300,5.531884
113,3863,5.1114736
113,3578,5.002746
113,3785,4.9672604
113,3755,4.940979
113,3535,4.7921553
113,3510,4.7742195
113,2455,4.748532
113,3481,4.722836
113,3623,4.6762495
114,594,7.1525683
114,1210,6.686578
114,1022,6.6731668
114,2355,6.5743275
114,2687,6.4451194
114,3114,6.4033012
114,1907,6.387063
114,1097,6.315218
114,1197,6.100891
114,3175,5.9920382
115,3624,4.541356
115,480,4.459737
115,3354,4.459333
115,589,4.299711
115,3753,4.0722666
115,2455,3.9629254
115,3785,3.9570785
115,1580,3.9564688
115,3535,3.9427154
115,3481,3.9380698
116,2858,8.837239
116,480,7.5041733
116,3623,7.3898354
116,2762,7.371656
116,3578,7.306364
116,3175,7.293797
116,2716,7.261647
116,2628,7.2519083
116,1127,7.235814
116,1210,7.20501
117,1214,7.3036613
117,1240,7.2381754
117,260,7.161071
117,1374,6.899691
117,1320,6.664646
117,2529,6.455415
117,1210,6.3822827
117,1372,6.338329
117,1375,6.170371
117,2021,5.909881
118,260,9.362934
118,1210,9.040355
118,480,8.723469
118,2028,8.283871
118,1198,8.194213
118,1097,8.189977
118,457,7.704974
118,1200,7.6217194
118,858,7.574997
118,1610,7.5358014
119,2081,5.713447
119,2724,5.567428
119,2396,5.536303
119,2394,5.3752
119,3175,5.3655853
119,2687,5.3294125
119,3751,5.3273597
119,2858,5.2659664
119,2706,5.1304445
119,1911,5.002849
120,2028,7.02148
120,1210,6.6268406
120,1617,6.62054
120,110,6.394964
120,912,6.298675
120,1259,6.264067
120,2997,6.2557287
120,908,6.230301
120,1221,6.1808786
120,589,6.1049666
121,589,6.732521
121,480,6.7299476
121,1240,6.1769614
121,2858,6.1272273
121,1210,6.0284867
121,1200,5.9663095
121,1097,5.6431923
121,2916,5.6396046
121,2288,5.4327674
121,2716,5.4248343
122,589,6.884957
122,2916,6.4997888
122,260,6.460708
122,1196,6.2041626
122,1210,5.9699583
122,1610,5.8603773
122,110,5.85054
122,780,5.7008495
122,1356,5.5683904
122,1214,5.566536
123,2858,5.2697134
123,858,5.2005725
123,1213,4.8465285
123,2396,4.6742115
123,1198,4.616963
123,1307,4.6153793
123,1197,4.450055
123,2997,4.437819
123,356,4.4372287
123,1090,4.364285
124,318,5.3647575
124,608,5.272809
124,296,4.970252
124,1704,4.940502
124,593,4.8730464
124,527,4.7868414
124,50,4.7470036
124,1617,4.6292815
124,2997,4.619029
124,2396,4.576731
125,589,7.120014
125,260,7.022216
125,858,7.0207796
125,2028,6.8474774
125,1196,6.5857964
125,1617,6.468117
125,1214,6.395488
125,1221,6.3557315
125,110,6.3237143
125,2571,6.3234715
126,2858,4.759572
126,912,4.665476
126,1193,4.1676407
126,919,4.1127725
126,527,4.099792
126,2396,4.0900736
126,318,4.062093
126,260,4.0451684
126,969,4.0389647
126,1247,3.988028
127,589,8.133902
127,260,7.3286214
127,1210,6.9015484
127,1580,6.8987703
127,1617,6.761549
127,32,6.166093
127,1198,6.1249924
127,1240,5.9579034
127,3481,5.92272
127,3753,5.893444
128,260,4.0314417
128,1214,3.9734256
128,2529,3.96046
128,3932,3.826301
128,480,3.6601493
128,2454,3.6236734
128,1200,3.596499
128,1019,3.5219069
128,1965,3.4821987
128,2455,3.4545875
129,2916,6.577492
129,589,6.4941974
129,457,6.1296334
129,1610,6.0550466
129,480,5.7277327
129,110,5.709929
129,780,5.5770397
129,593,5.5718136
129,2353,5.5647945
129,1617,5.522233
130,2529,6.543254
130,1374,6.3812265
130,541,6.0857654
130,3703,5.880234
130,1376,5.71508
130,1097,5.635809
130,924,5.5995355
130,2628,5.5222263
130,2028,5.4501915
130,1544,5.399589
131,2858,7.399279
131,1213,6.420676
131,527,6.1800785
131,2028,5.8475943
131,1265,5.832338
131,1704,5.638227
131,36,5.277772
131,34,5.230339
131,111,5.0984545
131,1673,5.093134
132,2858,7.464987
132,1270,7.088602
132,356,7.023259
132,1210,6.6306953
132,1580,6.610809
132,1307,6.59736
132,2918,6.5172343
132,1394,6.4782033
132,588,6.45667
132,2791,6.4510107
133,318,7.4942517
133,593,7.4163013
133,2762,7.305966
133,110,7.192919
133,608,7.1362324
133,1265,6.983068
133,1704,6.9569674
133,1393,6.655568
133,1784,6.4236174
133,3408,6.3775287
134,1573,6.558192
134,1580,6.512453
134,1610,5.9167147
134,1552,5.871076
134,1917,5.8559427
134,316,5.820099
134,2699,5.6157703
134,2490,5.6145735
134,1372,5.5884027
134,2167,5.502932
135,2683,7.425816
135,3005,6.992584
135,1911,6.396734
135,2719,6.298213
135,2605,6.272769
135,2699,6.1799836
135,2712,5.962243
135,2997,5.8152857
135,2976,5.754542
135,3408,5.678701
136,34,5.649091
136,1394,5.535712
136,1259,5.518943
136,919,5.3682256
136,1968,5.321203
136,593,5.309089
136,527,5.282293
136,1278,5.2758927
136,2791,5.266356
136,2396,5.1514134
137,2858,7.113398
137,2571,6.448959
137,110,6.314124
137,593,6.060542
137,589,6.024398
137,356,5.8671265
137,1721,5.4812236
137,1210,5.448523
137,1265,5.333342
137,1393,5.315292
138,527,4.5430903
138,2997,4.516721
